Title,Film,Year,Singer,Composer,Lyricist,Lyrics
jaago musaafir jaago,raj laxmi,1945,talat,robin chatterjee dhiren mitra,suresh chowdhury,	jaago musaafir jaago jaago musaafir jaago kholo man kaa dvaar jaago musaafir jaago	jaag uthaa hai aalam saaraa jaag uthaa hai aalam saaraa prem kii aayii pukaar jaago musaafir jaago	aaye saathii unhen bulaa lo dil se dil ko aaj milaa lo aaye saathii unhen bulaa lo dil se dil ko aaj milaa lo aaye saathi aaye saudaa kar lo hansii khushii kaa jag se kar lo pyaar jaago musaafir jaago	milake yahaan pe bichhad jo jaayen koii koii to phir mil jaayen milake yahaan pe bichhad jo jaayen koii koii to phir mil jaayen jiivan kii is raah pe koii jiivan kii is raah pe koii aataa ek hii baar aataa ek hii baar jaag uthaa hai aalam saaraa prem kii aayii pukaar jaago musaafir jaago	ajab tamaashaa vo dikhalaataa ajab tamaashaa ajab tamaashaa vo dikhalaataa jod kisii se kisii kaa naataa jod kisii se kisii kaa naataa koii na jaane kaun taar men vo koii na jaane kaun taar men vo baandhe kaun saa taar jaago musaafir jaago kholo man kaa dvaar jaago musaafir jaago	
tuu mahal men rahane vaalii  bataa phir teraameraa,shabnam,1949,mukesh shamshad,s d burman,qamar jalalabadi,	mu	tuu mahal men rahane vaalii main kutiyaa men rahane vaalaa	bataa phir teraameraa pyaar kyaa	tuu aasamaan kaa taaraa main ik zarraa bechaaraa	bataa phir teraameraa pyaar kyaa	sha	mere dil men pyaar kii aag piyaa haay	lagii rahii	lagii rahii	lagii rahii	main khol ke khidakii mahal kii haay re	khadii rahii	khadii rahii	khadii rahii	mu	tuu hansatii khadii us paar merii naav biich majhadhaar	bataa phir	sha	terii miithiimiithii yaad mere dil men haay re haay	aatii rahii	aatii rahii	aatii rahii	merii bhiigiibhiigii ankhhiyon se nindiyaa haay re haay	jaatii rahii	jaatii rahii	jaatii rahii	mu	terii jhuuthii hai har baat tuu chhod gaii meraa saath	bataa phir	sha	jab rimajhimrimajhimrimajhim barakhaa haay re haay	hotii rahii	hotii rahii	hotii rahii	main saavan ke baadalon ke sangsang haay re haay	rotii rahii	rotii rahii	rotii rahii	mu	tuu khel samajh kar rotii tere aansuu mahal ke motii	bataa phir	
zaraa sun lo ham apane pyaar kaa afasaanaa kahate hain,baazaar,1949,lata rajkumari  ,shyamsunder,qamar jalalabadi,	sab zaraa sun lo ham apane pyaar kaa afasaanaa kahate hain	hamen ye duniyaavaale aapakaa diivaanaa kahate hain	zaraa sun lo	l	aa hamen to kaam hai bas chuupakechuupake yaad karane se	muhabbat kaa mazaa aataa nahiin fariyaad karane se	jo khaamoshii se jal jaae use paravaanaa kahate hain	jo khaamoshii se jal jaae use paravaanaa kahate hain	use paravaanaa kahate hain ajii paravaanaa kahate hain	jo khaamoshii se jal jaae use paravaanaa kahate hain	sab zaraa sun lo	raa aa kisii ke pyaar kii khaatir zamaane ko bhuulaayaa hai	jinhen apanaa banaane ke lie sab kuchh luutaayaa hai	qayaamat hai ke vo ab tak hamen begaanaa kahate hain	qayaamat hai ke vo ab tak hamen begaanaa kahate hain	hamen begaanaa kahate hain ajii begaanaa kahate hain	qayaamat hai ke vo ab tak hamen begaanaa kahate hain	sab zaraa sun lo	la	aa idhar bhii dekhakar ek baar saahib muskuraa denaa	aa tumhaarii ek nazar kaa kaam hai paagal banaa denaa	jise diivaanaa tum kah do use diivaanaa kahate hain	jise diivaanaa tum kah do use diivaanaa kahate hain	use diivaanaa kahate hain ajii diivaanaa kahate hain	jise diivaanaa tum kah do use diivaanaa kahate hain	sab zaraa sun lo	aa jahaan ke kuuchekuuche men pataa puuchhaa teraa hamane	kahaa logon ne diivaanaa to yuun hansakar kahaa hamane	muhabbat karanevaale ko sabhii diivaanaa kahate hain	muhabbat karanevaale ko sabhii diivaanaa kahate hain	sabhii diivaanaa kahate hain ajii diivaanaa kahate hain	muhabbat karanevaale ko sabhii diivaanaa kahate hain	sab zaraa sun lo	l	aa jise dekho zamaane men kisii se pyaar karataa hai	kahiin bhaunraa tadapataa hai kahiin paravaanaa jalataa hai	hazaaron kahanevaale ek hii afasaanaa kahate hain	hazaaron kahanevaale ek hii afasaanaa kahate hain	ajii afasaanaa kahate hain ajii afasaanaa kahate hain	hazaaron kahanevaale ek hii afasaanaa kahate hain	sab zaraa sun lo ham apane pyaar kaa afasaanaa kahate hain	hamen ye duniyaavaale aapakaa diivaanaa kahate hain	zaraa sun lo	
duniyaa pyaariipyaarii re naii niraalii duniyaa pyaariipyaarii re,age badho,1947,khursheed,sudhir phadke,amar varma,	ho duniyaa pyaariipyaarii re ho naii niraalii duniyaa pyaariipyaarii re duniyaa pyaariipyaarii re	ghar men ho nainon kaa chandaa ho ghar men ho nainon kaa chandaa dekhdekh musakaavuun taanon kii dorii baandhuun palakon pe use bulaavuun taanon kii dorii baandhuun palakon pe use bulaavuun re jhuulaa jhule laal hamaaraa main jaavuun balihaarii re	ghar men ho nainon kaa chandaa ho ghar men ho nainon kaa chandaa dekhdekh musakaavuun taanon kii dorii baandhuun palakon pe use bulaavuun taanon kii dorii baandhuun palakon pe use bulaavuun re jhuulaa jhule laal hamaaraa main jaavuun balihaarii re	ho naii niraalii duniyaa pyaariipyaarii re duniyaa pyaariipyaarii re	chaand banaa aa haan haan chaand banaa ghar kaa ujiyaaraa ho chaand banaa ghar kaa ujiyaaraa girate parate dole re	chaand banaa aa haan haan chaand banaa ghar kaa ujiyaaraa ho chaand banaa ghar kaa ujiyaaraa girate parate dole re	daadii kii aankhon kaa taaraa ma ma ma ma bole re phuul uthii maiyaa ke man kii nanhiin sii phulawaarii re	daadii kii aankhon kaa taaraa ma ma ma ma bole re phuul uthii maiyaa ke man kii nanhiin sii phulawaarii re	ho naii niraalii duniyaa pyaariipyaarii re duniyaa pyaariipyaarii re	baabuu aaye haan haan baabuu aaye	baabuu aaye haan haan baabuu aaye	laal zaraa godii men jaanaa	laal zaraa godii men jaanaa	chhodo jii chhodo	chhodo jii chhodo	tumako aaye na khilaanaa chhodo jii chhodo tumako aaye na khilaanaa munnaa ko to lagatii hai maan kii godii pyaarii re	tumako aaye na khilaanaa chhodo jii chhodo tumako aaye na khilaanaa munnaa ko to lagatii hai maan kii godii pyaarii re	ho naii niraalii duniyaa pyaariipyaarii re duniyaa pyaariipyaarii re	miithii nindiyaa chandaa so le uun uun miithii nindiyaa chandaa so le to main lorii gaavuun	miithii nindiyaa chandaa so le uun uun miithii nindiyaa chandaa so le to main lorii gaavuun	ruuth gaye sainyaan naa maane jaa kar unhen manaavuun	ruuth gaye sainyaan naa maane jaa kar unhen manaavuun	khelkhel men hii aise kat jaaye umariyaa saarii re	khelkhel men hii aise kat jaaye umariyaa saarii re	ho naii niraalii duniyaa pyaariipyaarii re duniyaa pyaariipyaarii re ho duniyaa pyaariipyaarii re 
kyon unhen dil diyaa,anokhi ada,1948,surendra shamshad,naushad,shakeel,	su kyon unhen dil diyaa haay ye kyaa kiyaa shiishe ko patthar se takaraa diyaa	su kyon unhen dil diyaa haay ye kyaa kiyaa shiishe ko patthar se takaraa diyaa	jinako aataa nahiin hai vafaa kaa chalan unase lagii hai lagan thes lagatii hai jis dam ko kahataa hai man ujade naa dil kaa chaman paas rahakar sadaa hai vo hamase judaa qismat ne ye din bhii dikhalaa diyaa	sha oo	su	o	sha kaun bhuulaa huaa aaj yaad aa gayaa ye kisane phir dil ko tadapaa diyaa phir mere dil me jaagaa mohabbat kaa gam ghutane lagaa meraa dam kisane rakhaa merii zindagii me qadam aur ye kahaa tere ham tuu hii ai dil bataa kisane dekar sadaa aankhon kaa paimanaa chalakaa diyaa	kaun bhuulaa huaa	tadapaa diyaa	
rab mere araj sun merii,aag,1948,mukesh shailesh,ram ganguli,saraswati kumar deepak,	mu	rab mere araj sun merii sharan ab terii	jis din se gayaa dil meraa dukhon ne gheraa do	rab mere araj sun	mu	kyon ruuth rahe karataar merii sarakaar	bataate jaao	bataate jaao	kyaa hamase ho gaii bhuul	hamen batalaao	hamen batalaao	paduun na paiyaa na ho naaraaz mere sarataaj ye dil ab teraa	jis din se gayaa	ko	rab mere araj sun	shai	padii dil kii duniyaa suunii idhar bhii dekho	idhar bhii aao	idhar bhii aao	sab khade hue behaal zaraa musakaao na ab tarasaao	lagaa aise nazar kaa tiir kalejaa chiir gayaa jo meraa	jis din se gayaa	mu	merii sunate jaao baat	tumhaare jod rahaa huun main haath	tumhaare jod rahaa huun main haath	kyon mujhase jaate duur mere o nuur	nibhaa do saath	nibhaa do saath	zaraa baitho hansomuskaao hamen bahalaao basaa do deraa	jis din se gayaa	ko	haay rab mere araj sun	
rahrah ke teraa dhyaan rulaataa hai kyaa karuun,gajre,1948,suraiya,anil biswas,g s nepali, rahrah ke teraa dhyaan rulaataa hai kyaa karuun har suu gar mujhako tuu nazar aataa hai kyaa karuun rahrah ke teraa dhyaan	terii samajh men bhii nahiin aataa hai meraa haal	terii samajh men bhii nahiin aataa hai meraa haal	merii zabaan pe bhii nahiin aataa hai kyaa karuun	merii zabaan pe bhii nahiin aataa hai kyaa karuun	rahrah ke teraa dhyaan	ye mujhako kyaa huaa hai mujhe kud kabar nahiin mujhe kud kabar nahiin	ye mujhako kyaa huaa hai mujhe kud kabar nahiin mujhe kud kabar nahiin	har waqt koii yaad hii aataa hai kyaa karuun	har waqt koii yaad hii aataa hai kyaa karuun	rahrah ke teraa dhyaan	hairaan huun jab bhii aankh se aansuu tapakataa hai	hairaan huun jab bhii aankh se aansuu tapakataa hai	dil kii lagii ko aur badhaataa hai kyaa karuun	dil kii lagii ko aur badhaataa hai kyaa karuun	rahrah ke teraa dhyaan 
bevafaa duniyaa kii hamane bevafaaii dekh lii,grahasthi,1948,hameeda banu,ghulam mohammad,wahid qureshi,	bevafaa duniyaa kii hamane bevafaaii dekh lii pyaar ke badale men apanii jaghansaaii dekh lii bevafaa duniyaa kii	jinake kaaran ham hue barabaad vo kushahaal hain jo muqaddar men thii apane vo buraaii dekh lii bevafaa duniyaa kii	kar bhalaa hogaa bhalaa ab ye puraanii baat hai kuchh bhalaa hotaa nahiin karake bhalaaii dekh lii bevafaa duniyaa kii	
dillii se aayaa bhaaii tinguu,ek thi ladki,1949,lata ,vinod,,	dillii se aayaa bhaaii tinguu tinguu kaa bhaaii chinguu aur uskaa bhaaii shinguu shinguu dillii se aayaa bhaaii tinguu	tinguu thaa jaraa patalaa patalaa chinguu thaa jaraa chhotaa chhotaa shinguu thaa jaraa motaa motaa tiinon the pakke yaar	yaar pakke yaar ho bedardii aur lohaa maare hai diing diing diinguu dillii se aayaa bhaaii tinguu	tiinon nikale maal road par matak matak kar chalate the aahaahaa ohoho raamaa paanv patak kar chalate the ohoho aahaahaa raamaa paanv patak kar chalate the matak matak kar matak kar paanv patak kar matak kar haathon men daale haath phirate the saath saath gaate the ye ek baat hindostaan hamaaraa hai ye sab duniyaa se nyaaraa hai hindu musalim sikh isaayii sab kii aankh kaa taaraa hai dillii se aayaa bhaaii tinguu 
dardamandon kaa jahaan men,veena,1948,amirbai,anil biswas,swami ramanand, dardamandon kaa jahaan men	aasaraa koii nahiin bewafaa saaraa zamaanaa	baawafaa koii nahiin	bewafaa saaraa zamaanaa	roke aankhen puuchhatii hain	mere dil se baar baar ibtidaa rone kii hai kyaa	intihaa koii nahiin	ibtidaa rone kii hai kyaa	jab umiidon ne ye puuchhaa	ab tumhaaraa kaun hai aarazuuon ne tadap kar	yuun kahaa koii nahiin	aarazuuon ne tadap kar	kyaa kahen kisase kahen	kyuunkar kahen kaise kahen sunanewaalaa daastaanedard kaa koii nahiin	dardamandon kaa jahaan men
dhiil die jaa  chal chal chamelii baag men,dada,1949,shamshad durrani chorus,nashad,shevan rizvi, fem ko	dhiil die jaa	dhiil die jaa	dhiil die jaa	dhiil male ko	dhiil die jaa	dhiil die jaa	dhiil die jaa	dhiil sb	chal chal chamelii baag men	guddii udaaenge gmd guddii ke sang aakaash pe	nainaa ladaaenge ko	chal chal chamelii	gmd nainon ke chhedistaan men	gar dil ulajh gaye	gar dil ulajh gaye	sb	maanjhe pe rakhake prem ke	ham kaat jaaenge sb	fem ko ham kaat jaaenge ko	chal chal chamelii	gmd	picnic pe jaa rahaa hai ye	college kaa kaarawaan	college kaa kaarawaan	male ko picnic pe jaa rahaa hai ye	college kaa kaarawaan	college kaa kaarawaan	sb	kahataa huaa hasiin	umangon kii daastaan	umangon kii daastaan	fem ko	kahataa huaa hasiin	umangon kii daastaan	umangon kii daastaan	gmd	aise men koii giit	muhabbat kaa chhed de	muhabbat kaa chhed de	male ko aise men koii giit	muhabbat kaa chhed de	muhabbat kaa chhed de	fem ko	dekho muqaabale men hain	ladakon ke ladakiyaan	ladakon ke ladakiyaan	chorus	chal chal chamelii	
jab se chale gaye hain wo zindagii zindagii nahiin,natak,1947,suraiya,naushad,khumar barabankvi, jab se chale gaye hain wo zindagii zindagii nahiin saaz hai aur sadaa nahiin shammaa hai roshanii nahiin	chhod ke mujhako chal diye ye bhii nahiin kiyaa kayaal unake siwaa jahaan men aur meraa koii nahiin jab se chale gaye hain wo zindagii zindagii nahiin	saare jahaan kii raunaken jaise kisii ne luut liin phuul hai taazagii nahiin chaand hai chaandanii nahiin jab se chale gaye hain wo zindagii zindagii nahiin	jiine ko jii rahii huun main unake bagair bhii agar zindagii kah sakuun jise aisii to zindagii nahiin jab se chale gaye hain wo zindagii zindagii nahiin saaz hai aur sadaa nahiin shammaa hai roshanii nahiin 
kaagaz kii merii naav aur duur kinaaraa hai,do dil,1947,suraiya mukesh,govind ram,d n madhok, su	kaagaz kii merii naav	kaagaz kii merii naav aur duur kinaaraa hai	kaagaz kii merii naav aur duur kinaaraa hai	mu	is dolatii naiyaa kaa	is dolatii naiyaa kaa	ab kaun sahaaraa hai su	kaagaz kii merii naav aur duur kinaaraa hai	kaagaz kii merii naav	su	aansuu bhii chhalakate hain aur gam kii ghataayen hain	aansuu bhii chhalakate hain aur gam kii ghataayen hain	aavo merii aankhon men	aavo merii aankhon men	saawan kaa nazaaraa hai mu	is dolatii naiyaa kaa	is dolatii naiyaa kaa	ab kaun sahaaraa hai su	kaagaz kii merii naav aur duur kinaaraa hai	kaagaz kii merii naav	mu	hamane terii aankhon men ek duniyaa basaaii thii	hamane terii aankhon men ek duniyaa basaaii thii	jab tum hii phire hamase phir kaun hamaaraa hai	is dolatii naiyaa kaa ab kaun sahaaraa hai su	kaagaz kii merii naav aur duur kinaaraa hai	kaagaz kii merii naav 
kaise rain katii morii aalii,sanskaar chhoti bahu,1940,wahidan bai jyoti,ashok ghosh,kanhaiya lal chaturvedi, wa kaise rain katii morii aalii sach sach mujhe bataao phuul kii baat chhupe na chhupaae kah do mat sharamaao	jyo bhaabhii wa raanii jyo chhodo mujhe na sataao wa chhoduungii main tabhii sakhii jab raat kii baat sunaao jyo kahuun wa kaho	jyoti jaise ki chaandanii chhitak rahii thii taaraa gan ithalaate main jaag rahii thii so bhii rahii thii chupake chupake wo aate the	pavan thaa chalataa mand mand tharthar karataa thaa ang ang kaise kahuun ab kaise kahuun	wa phir jyo wo chhed chhed musakaate the	wahiidan o badabhaagin sadaa suhaagin nit nit ye sukh paao o badabhaagin sadaa suhaagin nit nit ye sukh paao
aaye aaye hain sapane men hamaare wo,bachchon kaa khel,1946,naseem akhtar,c ramchandra,mukhram sharma, aaye aaye hain sapane men hamaare wo aaye aaye hain sapane men hamaare	muhabbat ke dariyaa pe donon the aaye main thii is kinaare wo the us kinaare aaye aaye hain sapane men hamaare	kahaan mainne aauun main kaise bataao pareshaan donon ishq ke bichaare aaye aaye hain sapane men hamaare	isii bebasii men lahar ik aaii chalen donon milane usii ke sahaare aaye aaye hain sapane men hamaare	usii ke gale mil ke main hans rahii thii khulii aankh dekhaa to chhitake the taare aaye aaye hain sapane men hamaare
ye duniyaa hai yahaan dil kaa lagaanaa kis ko aataa hai,shair,1949,lata mukesh,ghulam mohammed,shakeel, la	ye duniyaa hai	ye duniyaa hai	ye duniyaa hai yahaan dil kaa lagaanaa kis ko aataa hai	ye duniyaa hai yahaan dil kaa lagaanaa kis ko aataa hai	hazaaron pyaar karate hain	hazaaron pyaar karate hain	nibhaanaa kis ko aataa hai	mu	ye duniyaa hai yahaan dil men samaanaa kis ko aataa hai	ye duniyaa hai yahaan dil men samaanaa kis ko aataa hai	mitaane vaale laakhon hai	mitaane vaale laakhon hai	banaanaa kis ko aataa hai	ye duniyaa hai	la	nigaahen pher lii tumane to ham kisakii taraf dekhen	kisakii taraf dekhen	tumhii kah do muhabbat kaa fasaanaa kis ko aataa hai	ye duniyaa hai	mu	vafaa kaa yuun to dam bharate hain is duniyaa men sab lekin	duniyaa men sab lekin	vafaa ke naam par mit kar dikhaanaa kis ko aataa hai	la	hazaaron pyaar karate hain	hazaaron pyaar karate hain	nibhaanaa kis ko aataa hai	ye duniyaa hai	yahaan dil kaa lagaanaa kisako aataa hai	ye duniyaa hai 
raam chale ban chale raam raghuviir,bharat milap,1942,,shankar rao vyas,pt indra,	raam chale	raam chale	ban chale raam raghuviir	ban chale raam raghuviir	ban chale raam raghuviir	kahaan jaanakii janakdulaarii	kahaan jaanakii janakdulaarii	kahaan laadalaa lachhaman re	kahaan laadalaa lachhaman re	jhuule the jo phuulhindole	jhuule the jo phuulhindole	aaj chale sang katu	ban re	ban re	ho gaii suunii aaj ayodhyaa suunaa sarayuu tiir	ho gaii suunii aaj ayodhyaa suunaa sarayuu tiir	ban chale raam raghuviir	ban chale raam raghuviir	ban chale raam raghuviir	roko koii roko rath roko he purawaasii jaate hain sunn prawaasii	hote hain kyuun banawaasii	hote hain kyuun banawaasii	gaii kushii aur rahii udaasii	raam kaa rath kyaa chalataa hai sabako ye chakr kuchalataa hai shrii raam kaa rath kyaa chalataa hai sabako ye chakr kuchalataa hai raghukul kaa bhaagy badalataa hai	raam kaa rath kyaa chalataa hai sabako ye chakr kuchalataa hai shrii raam kaa rath kyaa chalataa hai sabako ye chakr kuchalataa hai raghukul kaa bhaagy badalataa hai	ugataa saa suuraj dhalataa hai	ugataa saa suuraj dhalataa hai	praan chale hain sang raam ke suunaa padaa shariir	praan chale hain sang raam ke suunaa padaa shariir	
khaayegii thokaren ye jawaanii kahaankahaan,mirza sahiban,1947,g m durrani,pt amarnath husnlalbhagatram,qamar jalalabadi,	khaayegii thokaren ye jawaanii kahaankahaan	khaayegii thokaren ye jawaanii kahaankahaan	badanaam hogii merii kahaanii kahaankahaan	badanaam hogii merii kahaanii kahaankahaan	o rone waale ab teraa daaman bhii phat gayaa	o rone waale ab teraa daaman bhii phat gayaa	pahunchegii aansuon kii rawaanii kahaankahaan	pahunchegii aansuon kii rawaanii kahaankahaan	khaayegii thokaren ye jawaanii kahaankahaan	jis baag par nigaah padii wo ujad gayaa	jis baag par nigaah padii wo ujad gayaa	barasaam	apanii aankh tapaanii kahaankahaan	apanii aankh tapaanii kahaankahaan	khaayegii thokaren ye jawaanii kahaankahaan 
chalii dulhaniyaa chhamaachham chhamaachham chalii,jawab,1942,anima dasgupta,kamal dasgupta,pt madhur,	chalii dulhaniyaa chhamaachham chhamaachham chalii	chalii dulhaniyaa chhamaachham chhamaachham chalii	dol rahaa man piyaa milan ko dol rahaa	dol rahaa man piyaa milan ko dol rahaa	dol rahaa man piyaamilan ko phuul banii aaj dil kii kalii haan phuul banii aaj dil kii kalii chalii dulhaniyaa chhamaachham chhamaachham chalii	dol rahaa man piyaamilan ko phuul banii aaj dil kii kalii haan phuul banii aaj dil kii kalii chalii dulhaniyaa chhamaachham chhamaachham chalii	tan pe hansataa ekek gahanaa	tan pe hansataa ekek gahanaa	saawanbhaado jaise nayanaa	saawanbhaado jaise nayanaa	aaj jawaanii kii phulawaarii	aaj jawaanii kii phulawaarii	phuulii aur phalii dulhaniyaa chhamaachham chhamaachham chalii	phuulii aur phalii dulhaniyaa chhamaachham chhamaachham chalii	umad rahii gaalon pe laalii	umad rahii gaalon pe laalii	ekek din hai banii diiwaalii	ekek din hai banii diiwaalii	piyaa prem kii ek anokhii man men jot jalii dulhaniyaa chhamaachham chhamaachham chalii	piyaa prem kii ek anokhii man men jot jalii dulhaniyaa chhamaachham chhamaachham chalii	
aa gaii bahaar aa gaii,nai taleem,1949,lata,vasant desai,s r chopda,	aa gaii bahaar aa gaii man kii kalii musakaaii nas nas men jaagaa pyaar jaagaa pyaar2	aankhon ne kyaa man se kahaa ang ang jhuum rahaa hone lagaa hai khumaar jaagaa pyaar man kii kalii musakaaii nas nas men jaagaa pyaar	virahaa ke din biit gaye gaale gaale giit naye bajane lage hain taar jaagaa pyaar aa gaii bahaar aa gaii man kii kalii musakaaii nas nas men jaagaa pyaar jaagaa pyaar	aankhon ne kyaa man se kahaa ang ang jhuum rahaa chaane lagaa hai khumaar jaagaa pyaar man kii kalii musakaaii nas nas men jaagaa pyaar 
