Title,Film,Year,Singer,Composer,Lyricist,Lyrics
sun lo dil kaa afasaanaa,andaz,1949,lata rafi,naushad,majrooh, lataa sun lo dil kaa afasaanaa hoaaa duniyaa dil kii basaa ke naa bhuul jaanaa rafii dil hai teraa diwaanaa hoaaa apanaa ham ko banaa ke naa bhuul jaanaa  lataa saaz uthaayaa hai ulfat ne jhuum rahii hai jawaanii rafii jaise saarii duniyaa hai do dil kii ek kahaanii lataa ham tum gaaen ye gaanaa hoaaa ham se nainaa milaa ke naa bhuul jaanaa  rafii baadal ke sang chandaa dole tere sang man meraa lataa pyaar se duniyaa jagamag saarii pyaar nahiin to andheraa rafii main huun teraa parawaanaa hoaaa dekho aag lagaa ke naa bhuul jaanaa
jay ho  vikramaaditya kii jay ho,vikramaditya,1945,amirbai male singer chorus,shankarrao vyas,ramesh gupta, jay ho jay ho vikramaaditya kii jay ho jay jay se guunj uthaa bhaarat vikramaaditya kii jay ho pardukhbhanjan kii jay ho  apane baahubal se jisane vijay shatru par paaii paraadhiin bhaarat ko jisane swatantrataa dilawaaii vikramaaditya kii jay ho threedots  battis putali ke sinhaasan par jisane sachchaa nyaay kiyaa navaratnon ko ekatrit kar saahitya kalaa kaa daan diyaa  chandaa suuraj men tej rahe jab tak prithvii aabaad rahe tab tak har bhaarat vaasii ke dil men ye sanvath yaad rahe ye vikramsanvath yaad rahe vikramaaditya kii jay ho threedots
merii aaii hain tiin bhaabhiyaan,hum ek hain,1946,zohra bai amir bai chorus,husnalalbhagatram,p l santoshi,  a 	merii aaii hain ho 2 	merii aaii hain tiin bhaabhiyaan 	tiin bhaabhiyaan  	ek gudiyaa jhumake waalii 	ek chaandsitaare waalii 	ek mem sikhaane waalii  	merii aaii hain ho 	merii aaii hain tiin bhaabhiyaan  	ghuunghatawaa kii ot men 2 	ik bhaiyaa se kuchh bole 	haanhaan bhaiyaa se kuchh bole 	dekho bhaiyaa se kuchh bole  	taaj pahan kar duusarii 2 	begam ban kar dole 	haanhaan begam ban kar dole 	dekho begam ban kar dole  	aur bijalii ban kar tiisarii 	gitpit gitpit 	gitpit gitpit 	gitpit gitpit bole 	haan gitpit gitpit bole  	merii aaii hain ho 	merii aaii hain tiin bhaabhiyaan  zo 	merii nanadiyaa pyaarii nanadiyaa 2 	apane bhaiyaa se mujhako mangaa do kade 2 	hiire jade haanhaan motii jade 2 	merii nanadiyaa pyaarii nanadiyaa 2  	merii nanadiyaa pyaarii nanadiyaa 2 	apane bhaiyaa se hamako mangaa do naqaab 2 	chhupaakar karogii kyaa apanaa shabaab 2 	merii nanadiyaa pyaarii nanadiyaa 2  	merii nanadiyaa pyaarii nanadiyaa 2 	apane brother se hamako 2 	mangaao lemon juice  	how sweet how sweet you lemon juice  ko 	haa haa haa haa haa 3  a 	 merii aaii hain ho 	merii aaii hain tiin bhaabhiyaan  2 
ulajh gae nainawaa,roti,1942,akhtaribai faizabadi,anil biswas,dr safdar aah, aae i have chosen to end them with aay as that is how akhtaribai has pronounced them ulajh gae nainawaa 2 muundhe nahiin udaay  ulajh gae nainawaa 2  baankaa joban tirachhii chitawan baan pe baan chalaay 2 baan pe baan chalaae baalam ghaayal man kar jaay 2  ulajh gae nainawaa 2  akhiyan ras kii buund zaraasii akhiyan ras kii buund zaraasii jalatii aag bujhaay 2 jalatii aag bujhaae baalam bujhii aag dahakaay 2  ulajh gae nainawaa
koii prem kaa de ke sandesaa,dost,1944,noorjehan,sajjad,shams lakhnavi, koii prem kaa de ke sandesaa haay luut gayaa haay luut gayaa aaj naazuk mere dil kaa shiishaa haay tuut gayaa haay tuut gayaa  aankhon aankhon men dil ko churaayaa chor paayaa magar phir ganvaayaa unake daaman kaa haathon se konaa haay chhuut gayaa haay chhuut gayaa  sunii pahale pahal ye kahaanii huuk uththii to bhadakii jawaanii thes lagane se is dil kaa chhaalaa haay phuut gayaa haay phuut gayaa  khelane ko unhen dil diyaa thaa todane ke lie kab kahaa thaa haathaapaayii men meraa khilaunaa haay tuut gayaa haay tuut gayaa
goregore mukhade pe gesuu jo chhaa gaye,patanga,1949,shamshad,c ramchandra,rajinder krishan,     o haay goregore  goregore goregore mukhade pe gesuu jo chhaa gaye  2 chaandanii raat men baadal kahaan se aa gaye 2  goregore goregore mukhade pe gesuu jo chhaa gaye  2  aainaa dekh ke wo dekhate hii rah gaye wo dekhate hii rah gaye dhiiredhiire sapanon kii laharon men bah gaye wo laharon men bah gaye apanii adaa pe phir kud hii sharamaa gaye 2   goregore goregore mukhade pe gesuu jo chhaa gaye  2   gesuu hate to wohii chaandanii raat thii chhup gaye baadal pahalii sii baat thii  2 chandaa nikal aayaa taare sharamaa gaye 2   goregore goregore mukhade pe gesuu jo chhaa gaye  2 
ham ko tumhaaraa hii aasaraa,saajan,1948,rafi lalita dewoolkar  rafi,c ramchandra,moti, kisako sunaayen haaledil kisako dikhaayen dardedil  tum ko hii bas pehchaanatii tum hamaare ho na ho  hamako tumhaaraa hii aasaraa tum hamaare ho na ho lab pe tumhaaraa hii naam hai tum hamaare ho na ho hamako tumhaaraa hii aasaraa  saazon men jab tak aavaaz hai ham teraa hii giit gaayenge ham terii priit nibhaayenge tere hii dam se jii rahe tum hamaare ho na ho lab pe tumhaaraa hii naam hai tum hamaare ho na ho hamako tumhaaraa hii aasaraa  bolo mujhe tum javaab do tumase hii meraa savaal hai tere liye beqaraar jo us se hii tuune ye kyaa kiyaa qadamon pe tere hain mar rahen tum hamaare ho na ho lab pe tumhaaraa hii naam hai tum hamaare ho na ho hamako tumhaaraa hii aasaraa  ham ko tumhaaraa hii aasaraa tum hamaare ho na ho lab pe tumhaaraa hii naam hai tum hamaare ho na ho hamako tumhaaraa hii aasaraa  aankhon men kuchh muskuraa diyaa honthon ko bhii kuchh dabaa diyaa main ne jo puuchha savaal to palakon ko niiche jhukaa diyaa duniyaa hii merii badal gaii tum hamaare ho na ho  dhadakan men tum ho basii huii tadpan men tum ho basii huii lekin ham tum na mil sake kaisii ye bebasii huii aankhon men jalataa charaag hai tum hamaare ho na ho threedots  daulat nahiin mujh ko chaahiye aish aur isharat na chaahiye donon jahaan ke muqaabale terii muhabbat hii chaahiye ham to tumahare hain ho chuke tum hamaare ho na ho 
o bhangiyon ke raajaa meraa nanhaa saa dil,doosri shadi,1947,shamshad ram kamalani,gobind ram,ishwar chandra kapoor,  o bhangiyon ke raajaa meraa nanhaa saa dil bahalaa jaa  o bhangiyon kii raanii tore bin ruuthii hai mose javaanii  tujhase bichhad kar o mere raajaa phuut gaii taqadiir yahaan kahaan hain seth ke ghar kii pakii pakaaii khiir  ruuth gaii jhaaduu mujhase ruuth gaii kothariyaa koii bahaanaa karake aajaa bhangin kii chhokariyaa  itane din se kat na aayaa dhadake chhaatii morii kisii par aa na gaii ho chhailaa kahiin tabiiyat torii  sunaa hai tere des men gorii baanke chhail chhabiile kisii ko ghaayal na kar den yah tere nain katiile  jab main koii chhailaa dekhuun dil meraa bhar aae jab paapii mud kar dekhe terii yaad sataae 
muhabbat kii kushii do din kii  kabhii kaamosh ho jaanaa,patanga,1949,lata,c ramchandra,rajinder krishan, muhabbat kii kushii do din kii hoaa gam zindagii bhar keaa ye jiinaa koii jiinaa haiaaa jiye jaate hain mar mar ke   kabhii kaamosh ho jaanaa kabhii fariyaad kar lenaa magar us bevafaa ko chupake chupake yaad kar lenaa ho chhupakar yaad kar lenaa  2  judaaii men kisii kii do hii baaten achchhii lagatii hain 2 milii rone se jab fursat 2 to unako yaad kar lenaa  ho chhupakar yaad kar lenaa kabhii kaamosh ho jaanaa threedots  mere bichhade hue saathii mujhe barabaad rahane de 2 tuu apane pyaar kii duniyaa 2 kahiin aabaad kar lenaa 2 kabhii kaamosh ho jaanaa threedots 
o duur jaane vaale,pyaar ki jeet,1948,suraiyya,husnlalbhagatram,qamar jalalabadi, o duur jaane vaale  2  vaadaa na bhuul jaanaa  2 raaten hui andherii  2 tum chaand ban ke aanaa  2 o duur jaane threedots  apane hue paraae dushman huaa zamaanaa tum bhii agar na aae  2 meraa kahaan thikaanaa o duur jaane threedots  aajaa kisii kii aankhen ro ro ke kah rahii hain aisaa na ho ki ham ko  2 kar de judaa zamaanaa o duur jaane threedots
bhanwaraa madhuban men mat jaa,bharthari,1944,surendra nath,khemchand prakash,pt indra, e bhanwaraa madhuban men mat jaa re bhanwaraa madhuban men mat jaa abhii kamal kii kalii khilii naa 2 tuu kyuun guunj rahaa re bhanwaraa 2 madhuban men mat jaa re bhanwaraa madhuban men mat jaa  ruuprang kaa lobhiirasiyaa 2 sab ke gun mat gaa o rasiye sab ke gun mat gaa neh lagaa le ek kalii se 2 kaliikalii mat jaa re bhanware 2 madhuban men mat jaa re bhanwaraa madhuban men mat jaa  kis kaaran tuu pad gayaa kaalaa 2 itanii baat bataa o rasiyaa itanii baat bataa udanaa siikhaa nahiin kalii ne 2 man men dhiiraj laa re bhanwaraa 2 madhuban men mat jaa re bhanwaraa madhuban men mat jaa 
dekh lii o duniyaa waale terii duniyaa dekh lii,balam,1949,suraiya,husnlalbhagatram,qamar jalalabadi, dekh lii o duniyaa waale terii duniyaa dekh lii 2 thokaren khaatii huii apanii tamannaa dekh lii dekh lii o duniyaa waale terii duniyaa dekh lii   kal hamaaraa dil kisii kii yaad se aabaad thaa yaad se aabaad thaa  2 aaj apane dil men ek hasarat kii duniyaa dekh lii 2  thokaren khaatii huii apanii tamannaa dekh lii dekh lii o duniyaa waale terii duniyaa dekh lii   aaj duniyaa men nahiin koii bhii ham saa badanasiib koii bhii ham saa badanasiib  2 saamane aankhon ke lutatii dil kii duniyaa dekh lii 2  thokaren khaatii huii apanii tamannaa dekh lii dekh lii o duniyaa waale terii duniyaa dekh lii 
dil jabase unake husn kaa servant ho gayaa,nishana,1946,,sagir asif,shevan rizvi,  dil jabase unake husn kaa servant ho gayaa sikkaa hamaare ishq kaa patent ho gayaa  tiirenigaahenaaz ko main unake kyaa kahuun mere lie to maut kaa warrant ho gayaa  niilaam kar diyaa hai ulfat ke chaand men dil kyaa huaa ki husn kaa merchant ho gayaa  aahen na kyon bharuun main naale na kyon karuun main  juute lagaaie ki pyaar kiijie samajhenge ham ki ishq kaa payment ho gayaa ritu aaii suhaanii threedots 
zulm tumhaare sah na sake ham,namoona,1949,lata,c ramchandra,nakshab,  zulm tumhaare sah na sake ham sabr kaa daaman chhuut gayaa ik thes lagii aansuu tapake ik chot lagii dil tuut gayaa  nazaron kii lagaavat dil kii lagii sukh se nahiin rahane detii kabhii dil par tere gam men ye guzarii ik chhaalaa banaa aur phuut gayaa  munh pher ke jaane vaale thahar fariyaad to merii sunataa jaa jisamen ke terii tasviir sajii thii aaj vo shiishaa tuut gayaa ik thes lagii threedots 
is desh ke jawaanon ko ab aazamaayaa jaayegaa ,farz,1947,zeenat begum,k s saagar,zahir kashmiri,  is desh ke jawaanon ko ab aazamaayaa jaayegaa aazamaayaa jaayegaa  2  sholaa hai zamiin banii bijalii giraaye aasamaan aag ke sholo pe chalaa desh kaa ye kaarawaan kaun siinaa taan nikale 2 desh mere kaa jawaan hind par wo mar mite uunchaa kare komii nishaan 2 kaun aage badhake pehale pehalii golii khaayegaa aazamaayaa jaayegaa  desh kii vidhavaa pukaare bhaag jinake so gaye saaye sar se utha gaye bachche yatiim ho gaye gurabat kaa ek tuufaan uthaa 2 bahanon se bhaai kho gaye maataaon kii aankhon ke taare rote rote so gaye kaun aaj in deviiyon ke rote dil hansaayegaa aazamaayaa jaayegaa  is desh ke jawaanon ko ab aazamaayaa jaayegaa aazamaayaa jaayegaa  umangen mit rahii hain aaj benaamonishaan ho kar bataa ae kaatibeqisamat likhaa kayaa badagumaan ho kar  tavaqqo thii vo aaen ge to dil ko chain aae gaa magar betaabiyaan utthiin kaleje men jawaan ho kar
alabelaa mastaanaa ik hans kaa jodaa,wapas,1943,suprova sircar,r c boral,, alabelaa mastaanaa ik hans kaa jodaa niile aakaash men duur duur tak udataa pankh pasaar  alabelaa mastaanaa threedots  madhur kilolen karataa phirataa mastii bharii hawaaon men jhuum jhuum jhuum chuum chuum chuum jhuum jhuum mukh chuum chuum kar udataa dason dishaaon men taaron se kuchh gupchup kahataa premnashe men duubaa rahataa chaand se chonch milaataa jaakar megh se karataa pyaar alabelaa mastaanaa threedots  aa aa aa aa dharatii par jo kabhii utarataa bachchon kaa dam haradam harataa unakii kaatir jaan ladaataa  khoj khoj kar vo dilaasaa rang umang bharii duniyaa men bharataa mauj bahaar karataa mauj bahaar alabelaa mastaanaa threedots
rum jhum barase baadaravaa,rattan,1944,ameerbai chorus,naushad,d n madhok,  rum jhum barase baadaravaa mast havaaen aaii piyaa ghar aajaa aajaa piyaa ghar aajaa  ho rum jhum barase baadaravaa mast havaaen aaii piyaa ghar aajaa aajaa piyaa ghar aajaa  kaale kaale baadal ghiir ghiir aa gaye aa gaye aise men tum jaake julamvaa dhaa gaye dhaa gaye saavan kaise biite re main kahaan tum kahaan ho more raajaa aajaa ho more raajaa rum jhum barase baadaravaa   threedots  mujh birahan ke haal pe baadal rote hain rote hain baalam hamare aankh muund kar sote hain sote hain hamako niind na aaye re yaad sataaye torii mukh dikhalaajaa aajaa mukh dikhalaajaa rum jhum barase baadaravaa   threedots  kaa karuun aison se ulfat ho gaii ho gaii unake mast alast nain men kho gaii kho gaii pyaase donon nainanavaa pyaasaa joban moraa morii kasam aajaa aajaa morii kasam aajaa  ho rum jhum barase baadaravaa mast havaaen aaii piyaa ghar aajaa aajaa piyaa ghar aajaa 
na jaane aaj kidhar merii naav chalii re,jhoola,1941,ashok kumar,saraswati devi,pradeep,   na jaane kidhar aaj merii naav chalii re na jaane kidhar aaj merii naav chalii re chalii re chalii re merii naav chalii re chalii re chalii re merii naav chalii re koii kahe yahaan chalii koii kahe vahaan chalii koii kahe yahaan chalii koii kahe vahaan chalii man ne kahaa piyaa ke gaanv chalii re piyaa ke gaanv chalii re chalii re chalii re merii naav chalii re   man ke miit mere mil jaa jaldii duniyaa ke saagar men naav merii chal dii man ke miit mere mil jaa jaldii duniyaa ke saagar men naav merii chal dii bilakul akelii bilakul akelii akelii chalii re chalii re chalii re merii naav chalii re na jaane kidhar aaj merii naav chalii re chalii re chalii re merii naav chalii re   uunchii niichii laharon pe naav merii dole man men priit merii pihuu pihuu bole uunchii niichii laharon pe naav merii dole man men priit merii pihuu pihuu bole mere man mujh ko bataa merii manzil kaa pataa mere man mujh ko bataa merii manzil kaa pataa bol mere saajan kii kaun galii re bol mere saajan kii kaun galii re chalii re chalii re merii naav chalii re   na jaane kidharthreedots  
dil tadap kar rah gayaa hasarat machal kar rah gaii,meri kahani,1948,surendra nath,k datta,nakshab,  dil tadap kar rah gayaa dil tadap kar rah gayaa hasarat machal kar rah gaii rah gaii dekhate hii dekhate duniyaa badal kar rah gaii 2 dil tadap kar rah gayaa hasarat machal kar rah gaii rah gaii  dil kii barabaadii pe ham aansuu bahaa kar rah gaye 2 apanii majabuurii pe qisamat haath mal kar rah gaii 2 dil tadap kar rah gayaa hasarat machal kar rah gaii rah gaii  ab kushii kaisii labon par musakaraahat ab kahaan 2 zindagaanii dard ke  zindagaanii dard ke saanche men dhal kar rah gaii dil tadap kar rah gayaa hasarat machal kar rah gaii rah gaii 
ummiid tadapatii hai rotii hain tamannaaen,pagli,1943,nasim akhtar,pt govindram,qamar jalalabadi,   ummiid tadapatii hai  2 rotii hain tamannaaen duniyaa kaa ishaaraa hai duniyaa se chale jaaen  is husn kii mahafil men ham aae to kyon aae yaa vo hii banen apane yaa ham hii chale jaaen  manazil pe jinhen aakar manazil na nazar aae vo bhuule hue raahii jaaen to kidhar jaaen  jab ashk machalate hain ik dard saa uthataa hai tum aankh ko samajhaao ham dard ko samajhaaen 
zindaa huun is tarah ki gamezindagii nahiin,aag,1948,mukesh,ram ganguly,behzad lucknowi, zindaa huun is tarah ki gamezindagii nahiin jalataa huaa diyaa huun magar roshanii nahiin zindaa huun threedots  vo muddaten huin hain kisise judaa hue lekin ye dil ki aag abhii tak bujhii nahiin zindaa huun threedots  aane ko aa chukaa thaa kinaaraa bhii samane khud usake paas hii merii naiyyaa gai nahiin zindaa huun threedots  honthon ke paas aae hansii kyaa mazaal hai dil kaa muaamalaa hai koii dillagii nahiin zindaa huun threedots  ye chaand ye havaa ye fizaa sab hain maadmaa jo tuu nahiin to in men koii dilakashii nahiin zindaa huun threedots
mere bachapan ke saathii mujhe bhuul na jaanaa,anmol ghadi,1946,noorjehan,naushad,tanvir naqvi, mere bachapan ke sathi mujhe bhuul na jaanaa  dekho dekho hanse na zamaanaa hanse na zamaanaa   gam furaqat ke sah na sakuungii  roungii kuchh kah na sakuungii  dushman hai saaraa jahaan jaaun kahaan teri ulfat hai jiine kaa bas ik bahaanaa  dekho dekho hanse na zamaanaa hanse na zamaanaa  raat guzaaruun gin gin taare  kaise aaun paas tumhaare  tum ho kahiin main kahiin chain nahiin  haaye duniya ne dil kaa mere gam na jaanaa  dekho dekho hanse na zamaanaa hanse na zamaanaa  koi dil kaa dard na jaane  apane bhi ab hai begaane  ro ro ke kahataa hai dil aa saajan mil  bas itanaa hii sun le meraa hai fasaanaa  dekho dekho hanse na zamaanaa hanse na zamaanaa 
uthoutho he bharat tumhaare,bharat milap,1942,,shankar rao vyas,,     uthoutho he bharat tumhaare raam abhii hain aate 2 darashan kar ke prabhu ke kyon nahiin man kii piir mitaate aaye aaye raam hamaare aaye shrii raghunaath 2  paakar bharat prabhuu charanan ko 2 ho gaye aaj pranaath  do shariir ek praan huye hain khiinchaa hriday santaap 2  huaa aaj shrii raam chandra se sachchaa bharat milaap  dhandhan aaj ayodhyaa nagarii dhandhan nandii graam 2 amar kahaanii bandhu prem kii amar bharat kaa naam 2 sab jan mangal sukhad manaavat paavan raajaa raam 2 ek baar sab bhakti bhaav se kaho siyaavar raam  raam raam raajaa raam patiitapaavan siitaa raam 2 raghupati raaghav raajaa raam patiitapaavan siitaa raam raam raam raajaa raam patiitapaavan siitaa raam 2 raghupati raaghav raajaa raam patiitapaavan siitaa raam 
bataa do raam gaye kis or,bharat milap,1942,shahu modak,shankar rao vyas,balam,     bataa do raam gaye kis or 4  bataa do raam gaye kis or 4 hamaare raam gaye kis or  bataa do raam gaye kis or 4 raam gaye kis or hamaare raam gaye kis or  raam binaa chahuu or andheraa 2 raam binaa suunaa jag meraa 2 raam siyaa tohaare lut teraa  raam raam raam siyaa tohaare lut teraa tod prem kii dor 2 bataa do raam gaye kis or 2  kaise kahuun main piir prabhu jii duhkh ab sahaa na jaaye bharat tihaaro tum bin vyaakul 2 roro praan ganwaaye 2 darashan do raghuviir dhiir na 2  binatii karuun kar jor 2 bataa do raam gaye kis or  bataa do raam gaye kis or 4  raam gaye kis or raam gaye kis or hamaare raam gaye kis or bataa do raam gaye kis or 
mere haal par bebasii ro rahii hai,zamindar,1942,shamshad,ghulam haider,qamar jalalabadi behzad lucknowi, mere haal par bebasii ro rahii hai zahe zindagii zindagii ro rahii hai  ajab  haal  men hai merii zindagaanii ki gam hans rahe hain kushii ro rahii hai  merii aarazuu  bhii  koii aarazuu hai abhii hans rahii thii abhii ro rahii hai  koii mit chukaa hai koii mit rahaa hai magar ronevaalii  abhii ro rahii hai  nahiin koii duniyaa men saathii kisii kaa chaman hans rahaa hai kalii ro rahii hai mere haal par threedots
panchhii baavaraa,bhakt surdas,1942,khursheed,gyan dutt,d n madhok,  panchhii baavaraa panchhii baavaraa  chaand se priit lagaaye  chaand se priit lagaaye   chhaaya dekh nadii men muurakh phuulaa nahiin samaaye  vo harajaaii taaron ke sang  apanii raas rachaaye  chaand se priit lagaaye  panchhii baavaraa threedots  kaun bataaye tujhe chakoraa gore man ke kaale jyuunjyuun priit badhaayegaa tuu tyuuntyuun vo ghat jaae chaand se priit lagaaye panchhii baavaraa threedots 
dil jo diyaa kahane lage aaj naa,safar,1946,naseem akhtar,c ramchandra,g s nepali, dil jo diyaa kahane lage aaj naa mujhase mil ke gaye bhole bhaale saajanaa o mere saajanaa saajanaa  daal milii daal se phuul milaa phuul se ham bhii mil gaye kahiin pe raaste kii bhuul se kahane lage maan jaao ek mahiinaa main kah na sakii naa taar mere dil ke uthe jhanajhanaa mujhase mil ke gaye threedots  mere prem ke kunkum aur khilo tum aur hanso tum aise hii mere baag men us roz bhii khilanaa jis roz hamaaraa ho kisii kunj men milanaa nain mile jin se hamaare ab unakii yaad men hai jaaganaa mujhase mil ke gaye threedots
