Title,Film,Year,Singer,Composer,Lyricist,Lyrics
helens dance mix,paisa vasool,2003,swastika vivek mushran pandit sukhdev chaturvedi,,,	piyaa tuu ab to aa jaa sholaa saa man dahake aa ke bujhaa jaa tan kii jwaalaa thandii ho jaaye aa ke bujhaa jaa	pyaasepyaase in mere labon ke liye tere honthon ne hazaar vaade kiye bhuulane vaale koii jiye to kaise jiye	piyaa tuu ab to aa jaa sholaa saa man dahake aa ke bujhaa jaa tan kii jwaalaa thandii ho jaaye aa ke bujhaa jaa	aa jaanejaan	aa jaanejaan	aa meraa ye husn javaan javaan javaan tere liye hai aas lagaaye o zaalim aa jaanaa aa jaanejaan	ye meraa dil yaar kaa diiwaanaa	ye meraa dil yaar kaa diiwaanaa	diiwaanaa diiwaanaa pyaar kaa parawaanaa aataa hai mujhako pyaar men jal jaanaa mushaqil hai pyaare teraa bach ke jaanaa ye meraa dil yaar kaa diiwaanaa	diiwaanaa diiwaanaa pyaar kaa parawaanaa aataa hai mujhako pyaar men jal jaanaa mushaqil hai pyaare teraa bach ke jaanaa ye meraa dil yaar kaa diiwaanaa	dil vo chaahe jise chaahe jise use paaye pyaar vo yaar ke jo naam pe hii mit jaaye jaan ke badale men jaan luun nazaraanaa ye meraa dil yaar kaa diiwaanaa	dil vo chaahe jise chaahe jise use paaye pyaar vo yaar ke jo naam pe hii mit jaaye jaan ke badale men jaan luun nazaraanaa ye meraa dil yaar kaa diiwaanaa	
aan milo sajanaa sajanaa re aan milo sajanaa,gadar  ek prem katha,2001,parvin sultana ajay chakravarti,uttam singh,anand bakshi, aan milo sajanaa sajanaa re aan milo sajanaa ankhiyon men naa aae nindiyaa mohe naa bhaae kaajal bindiyaa suunaa padaa anganaa anganaa	suunaa padaa anganaa re anganaa re aan milo sajanaa	chandaa aae taare aae aane vaale saare aae aae kabhii sang naa sang naa sang naa sang naa	aan milo sajanaa	aa biitii jaae yuun hii umariyaa kis rang se main ranguun chunariyaa bhaae koii rang naa rang naa	aan milo sajanaa	
haay samaan hai suhaanaa uf mausam diivaanaa sanam,officer,2001,jaspindar narula shaan,deepak choudhary,deepak choudhary, haay samaan hai suhaanaa uf mausam diivaanaa sanam haay yuun ruuthakar hamase naa duur jaanaa sanam aao kho jaaen ki kho na jaaen javaanii ke pal aao samaa jaao mujhamen ek ho jaaen ham jaanejaan dont break my heart tumhen kasam	jaane bhii do abhii merii jaan maan lo tumhiin pe dil meraa hai qurbaan lo tumhaare bin kahiin jiinaa mujhe nahiin jaanaan ye jaan lo yaa merii jaan lo haay samaan hai	inhiin adaaon pe ye dil aa gayaa inhiin nigaahon men ye dil kho chukaa ye meraa dil kabhii na tum todanaa ke meraa dil sanam tumhaaraa ho chukaa samaan hai	jaanaan samaa jaao mujhamen tumhen mere dil kii kasam 
ek din yuun huaa  yahii hai hamaarii love story,om jai jagadish,2002,shaan abhijit kavita subramaniam,annu malik,sameer, ek din yuun huaa vo nazar aa gaii dhadakanon pe mere is kadar chhaa gaii der tak mujhe dekhatii rah gaii maine kuchh naa kahaa vo to sab kah gaii main uthaa chal padaa thodaa aage badhaa mud ke dekhaa to vo saamane thii khadii main hansaa vo hansii main chalaa vo chalii tez saansen huiin tham gaii vo ghadii o ye phir bandhii apane pyaar kii dorii yahii hai hamaarii love story yahii hai hamaarii life story yahii hai	ek din yuun huaa jab huaa tab huaa sochane do zaraa kyaa huaa kab huaa main kisii mod pe usase takaraa gayaa vo mujhe bhaa gaii main use bhaa gayaa dard dil men jage donon milane lage naa rahiin duuriyaan donon ke daramiyaan baat aage badhii ho gaii dostii ishq men pad gae ho gaii aashiqii o ye phir bandhii apane pyaar kii dorii yahii hai hamaarii love story yahii hai hamaarii life story yahii hai	
jaamemuhabbat aankhon se hii pii lete hain dilawaale,yatra,2006,asha rekha,khayyam,ahmad wasi, aalaap	rekhaa jaamemuhabbat jaamemuhabbat aankhon se hii pii lete hain dilawaale ek nazar men mujhako padhakar jii lete hain dilawaale	aashaa jaamemuhabbat aankhon se hii pii lete hain dilawaale ek nazar men mujhako padhakar jii lete hain dilawaale	haaledil dilabar nahiin kahate unakii nigaahen kahatii hain zaahir men to apane labon ko sii lete hain dilawaale ek nazar men mujhako padhakar jii le te hain dilawaale	rekhaa ishq junuun tak aa jaae to diiwaanaa ban jaataa hai diiwaanaapan diiwaanon kaa afasaanaa ban jaataa hai	diiwaane to sah jaate hain rusawaaii badanaamii bhii har tohamat hansake apane sar bhii lete hain dilawaale jaamemuhabbat aankhon se hii pii lete hain dilawaale	ishq salaamat hai to aashiq phuul khilaae saharaa men patthar kaa bhii chaak jigar kar hii lete hain dilawaale jaamemuhabbat aankhon se hii pii lete hain dilawaale ek nazar men mujhako padhakar jii lete hai dilawaale 
hazaaron narkon men jiine kii aas  bhuut hai yahaan koii,bhoot,2003,asha gayatri iyer,amar mohile,jaideep sahni,	hazaaron narkon men jiine kii aas lekar ke aaii hai tere paas dardon men bilakh rahii ghut rahii hai usakii saans marii hai par soii nahiin bhuut hai yahaan koii	hazaaron narkon men jiine kii aas lekar ke aaii hai tere paas dardon men bilakh rahii ghut rahii hai usakii saans marii hai par soii nahiin bhuut hai yahaan koii	aaii hai tujhe lene bhuut hai yahaan koii	thand is men aisii suuraj jamaa de garmii hai itanii samandar ubaale aankhon men utaraa qahar zindagii ye hai zahar marii hai par soii nahiin bhuut hai yahaan koii ko	bhuut hai yahaan koii	bhuut hai yahaan koii aaii hai tujhe lene bhuut hai yahaan koii bhuut hai bhuut hai yahaan koii hazaaron narkon men jiine kii aas lekar ke aaii hai tere paas dardon men bilakh rahii ghut rahii hai usakii saans marii hai par soii nahiin bhuut hai yahaan koii	bhuut hai yahaan koii aaii hai tujhe lene bhuut hai yahaan koii bhuut hai bhuut hai yahaan koii hazaaron narkon men jiine kii aas lekar ke aaii hai tere paas dardon men bilakh rahii ghut rahii hai usakii saans marii hai par soii nahiin bhuut hai yahaan koii	aaii hai tujhe lene	thand is men aisii ki suuraj jamaa de garmii hai itanii samandar ubaale aankhon men utaraa qahar zindagii hai zahar marii hai par soii nahiin bhuut hai yahaan koii	thand is men aisii ki suuraj jamaa de garmii hai itanii samandar ubaale aankhon men utaraa qahar zindagii hai zahar marii hai par soii nahiin bhuut hai yahaan koii	aaii hai tujhe lene 
pairon men bandhan hai,mohabbatein,2000,lata udit narayan udbhav manohar shetty shweta pandit ishaan sonali bhatwadekar pritha mazumdar,jatinlalit,anand bakshi,	pairon men bandhan hai paayal ne machaayaa shor sab daravaaze kar lo band dekho aaye aaye chor pairon men bandhan hai tod de saare bandhan tuu machane de paayal kaa shor dil ke sab daravaaze khol dekho aaye aaye chor pairon men bandhan hai	kahuun main kyaa karuun main kyaa sharam aa jaatii hai na yuun tadapaa ki merii jaan nikalatii jaatii hai tuu aashiq hai meraa sachchaa yaqiin to aane de tere dil men agar shaq hai to bas phir jaane de itanii jaldii laaj kaa ghuunghat na kholuungii sochuungii phir soch ke kal parason boluungii tuu aaj bhii haan na bolii oy kudiye terii dolii le na jaaye koii aur pairon men bandhan hai	jinhen milanaa hai kuchh bhii ho	ajii mil jaate hain dilon ke phuul to patajhad men bhii khil jaate hain zamaanaa doston dil ko diivaanaa kahataa hai diivaanaa dil zamaane ko diivaanaa kahataa hai le main sainyaa aa gayii saarii duniyaan ko chhod ke teraa bandhan baandh liyaa saare bandhan tod ke ek duuje se jud jaayen aa ham dono ud jaayen jaise sang patang aur dor pairon men bandhan hai	
tuu hii tuu  hasiin tasabiih ke daanon men,haasil,2003,roop kumar rathod javed ali,jatinlalit,israr ansari,	ko	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	jaa	aa aa	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	ko	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	jaa	hasiin tasabiih ke daanon men	parindon kii udaanon men	zarron men chattaanon men ko	zarron men chattaanon men jaa	jahaan kii har zubaanon men	main kahuun har shai men	aa aa aa	main kahuun har shai men	tuu hii tuu	tuu hii tuu	tuu hii tuu	ko	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	ru	hasiin tasabiih ke daanon men	parindon kii udaanon men	zarron men chattaanon men ko	zarron men chattaanon men ru	jahaan kii har zubaanon men	main kahuun har shai men	o o o	main kahuun har shai men	tuu hii tuu	tuu hii tuu	tuu hii tuu	ko	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	jaa	haa aa aa	tamanaaon ke saharaa men hasiin gulazaar dekhaa hai	tamanaaon ke saharaa men hasiin gulazaar dekhaa hai	merii nazaron ne jis din se teraa darabaar dekhaa hai ko	dekhaa hai ru	dekhaa hai ko	haan dekhaa hai ru	haan dekhaa haan dekhaa ko	mere maulaa ru	ho dekhaa hai ko	haan dekhaa hai	ru	tujhe dekhaa nahiin lekin tujhe mahasuus karate hain	teraa diidaar ho haasil tamannaa dil men rakhate hain	tamannaa dil men rakhate hain	tamannaa dil men rakhate hain	ko	tamannaa dil men rakhate hain	tamannaa dil men rakhate hain	tamannaa dil men rakhate hain	tamannaa dil men rakhate hain	tamannaa dil men rakhate hain	tamannaa dil men rakhate hain	ru	duur rah kar bhii hai aa aa aa	ko	ruubaruu	ruubaruu	ruubaruu	ru	ruubaruu ko	tuu hii tuu ru	tuu hii tuu ko	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	ko	ni ni ni saa saa saa ni ni saa jaa	jo dil se maangii jaatii hai duaa kaalii nahiin jaatii	jo dil se maangii jaatii hai duaa kaalii nahiin jaatii	tere vaadon men hai shaamil ke ye taalii nahiin jaatii ko	teraa jalavaa jaa	sitaaron men ko	teraa jalavaa jaa	bahaaron men ko	mere maulaa jaa	nazaaron men ko	teraa jalavaa ru	tuu jis dil kii bhii duniyaa men mohabbat ban ke hai shaamil	vo apanii kvaahishon ke kaab ko kyuun naa kare haasil	kaho kyuun naa kare haasil	kaho kyuun naa kare haasil	ko	kaho kyuun naa kare haasil	kaho kyuun naa kare haasil	ru	mere maulaa ko	kaho kyuun naa kare haasil	ajii kyuun naa kare haasil ru	karam faramaa ko	kaho kyuun naa kare haasil	kaho kyuun naa kare haasil ru	dil ko hai bas terii o	aa aa aa	aa aa aa	aa aa aa	ko	justajuu	justajuu	justajuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	jaa	hasiin tasabiih ko	ke daanon men jaa	parindon kii ko	udaanon men	jaa	zarron men chattaanon men ko	zarron men chattaanon men do	jahaan kii har zubaanon men	main kahuun har shai men	aa aa aa	main kahuun har shai men	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	ko	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	tuu hii tuu	ru	haa	aa	mere maulaa	mere aaqaa	mere maulaa 
mujhase bichhad ke khush rahate ho,saher nonfilm,2000,jagjit singh,jagjit singh,bashir badr, mujhase bichhad ke khush rahate ho merii tarah tum bhii jhuuthe ho mujhase bichhad ke	ik tahanii pe chaand tikaa thaa main ye samajhaa tum baithe ho mujhase bichhad ke	ujale ujale phuul khile hain bilkul jaise tum hansate ho mujhase bichhad ke	mujhako shaam bataa detii hai tum kaise kapade pahane ho mujhase bichhad ke	tum tanhaa duniyaa se ladoge bachchon sii baaten karate ho mujhase bichhad ke	
dil dhuundhe hai idhar  kahe ujaalaa kahe andheraa,soch,2002,asha kaykay,jatin lalit,sameer, dil dhuundhe hai idhar koii de khabar yaar kii le jaae naa ye raah dhundh men kahiin pyaar kii ho kaanon men ye sadaa kah gaii kyaa kuchh sunaa mujhako naa hai khabar tujhako jo kuchh hai pataa sanam bataa	kahe ujaalaa kahe andheraa aaj yahaan kuchh honaa hai dhuaan dhuaan is tanhaaii men paanaa hai kuchh khonaa hai qaatil hain nazaren bach ke rahanaa dil dhuundhe hai	koii yahaan hai khyaalon men kisii ke aramaan javaan koii ulajhe savaalon men koii to hai badagumaan kyaa huaa hai na jaane aankhon men chhaa rahaa nashaa kahe ujaalaa kahe	puuchho na ye aag kaisii hai sharaaron se tan jale pyaas thodii bujhaane de lagaa le aake gale haan dard badhataa hii jaae saanson men kyaa zahar ghulaa kahe ujaalaa kahe	
sunojii shikaarii ne shikaar kiyaa  maar diyaa  pyaar kiyaa,shikaari,2000,anuradha paudwal udit narayan chorus,aadesh srivastava,dev kohli, koii hai koii hai ai sunojii shikaarii ne shikaar kiyaa maar diyaa mujhe maar diyaa khan khan gaii merii chuudiyon se chham chham gaii merii paayalon se o chunarii ko merii taar taar kiyaa maar diyaa mujhe maar diyaa	koii hai pyaar maine teraa sviikaar kiyaa pyaar kiyaa tujhe pyaar kiyaa chotii se tuune mujhe baandh liyaa tiikhii tiikhii nazaron kaa vaar kiyaa are jhatake ne tere mujhe maar diyaa pyaar kiyaa tujhe pyaar kiyaa	jab se khilii hai piyaa kalii mere man kii tujhako bulaatii hai ye khushbuu badan kii chhalak rahii hai tere ruup kii gagariyaa phir bhii hai pyaasaa gorii teraa ye saanvariyaa tuune mujhe badaa bekaraar kiyaa pyaar kiyaa tujhe pyaar kiyaa o sunojii shikaarii ne	ulajhii hai lat merii kahatii hai bindiyaa tere binaa haay mujhe aatii nahiin nindiyaa kisalie karatii hai itanii tuu jaldii haathon pe rachegii mehandii aur tan pe haldii maine tere ruup ko nikhaar diyaa pyaar kiyaa tujhe pyaar kiyaa o sunojii shikaarii ne	
kuchh tum kaho kuchh ham kahen,shararat,2001,sonu nigam,sajid wajid,sameer, kuchh tum kaho kuchh ham kahen phir ho shuruu ye daastaan ye to kahaanii hai apane pyaar kii betaab dhadakan ke ikaraar kii dil men hai kyaa tum jaan lo jo ham kahen maan lo maan lo jaan lo kuchh tum kaho	hosh hai kahiin naa karaar hai dard hai ajab saa khumaar hai o kyaa karen diivaanon saa haal hai har ghadii tumhaaraa khyaal hai niind bhii aae naa raat bhar dhuundhatii tumhe har ghadii nazar tumako nahiin shaayad isakii hai khabar chaahegaa na koii tumako is kadar dil men hai kyaa	ham terii baahon men so gae chain kii panaahon men kho gae o ik hasiin suhaanii sii shaam den aa tujhe mohabbat kaa naam den ham sabhii rasmon ko tod den tum kaho to duniyaa bhii chhod den hoke judaa ik pal naa rah paaenge roenge tadapenge ham mar jaaenge dil men hai kyaa	
badii udaas hai zindagii koii to saathii chaahie,kasoor,2000,kumar sanu,nadeem shravan,sameer, ai ai laa laa badii udaas hai zindagii koii to saathii chaahie ik talaash hai zindagii koii to saathii chaahie	aaegaa mujhape bhii pyaar kisii ko mujhako to hai ye aitabaar hogaa meraa bhii intazaar kisii ko sach kah rahaa huun mere yaar aise na paagal machal dil diivaane sambhal badahavaas hai zindagii laa laa laa laa	koii to saathii chaahie ik talaash hai	yaadon men koii din raat sataae tanhaa kate naa ye safar kitanaa mujhe vo bechain banaae usako nahiin hai khabar bas meraa naa chale usako lagaa luun gale ik talaash hai zindagii laa laa laa laa	koii to saathii chaahie ik talaash hai	
dhin taanaa  terii chunarii banno laakhon kii,kahin pyaar na ho jaaye,2000,kumar sanu chorus,himesh reshammiya,sudhakar sharma, he he he he dhin taanaa dhin taanaa dhin dhin tere bin naa lagegaa dil tere bin	terii chunarii banno laakhon kii terii bindiyaa banno laakhon kii terii chuudii banno laakhon kii terii paayal banno laakhon kii par teraa dil merii banno hai anamol anamol dhin taanaa	teraa jo mukhadaa hai ye chaand kaa tukadaa hai ye bhuule se bhuule se bhuulaa jaae naa jaae naa ye singaar ye nikhaar ye milan kaa khumaar kahane se kahane se kahaa jaae naa dhin taanaa	teraa tiikaa banno laakhon kaa teraa chhallaa banno laakhon kaa teraa kanganaa banno laakhon kaa teraa jodaa banno laakhon kaa par teraa dil merii banno hai anamol anamol he dhin taanaa	aaj din hai bidaaii kaa aaj din hoy	chhod ke sakhiyon ko tuu apanii galiyon ko tuu chalii re chalii re piyaa sang chalii re rab se hai ye duaa khush rahe tuu sadaa ho gaii ho gaii tuu paraaii re dhin taanaa	terii nathanii banno laakhon kii terii mehandii banno laakhon kii terii laalii banno laakhon kii terii baalii banno laakhon kii par teraa dil merii banno hai anamol anamol he dhin taanaa	
sojaa chandaa raajaa sojaa chal sapanon men chal,mission kashmir,2000,mahalaxmi iyer,shankar ehsaan loy,rahat indori, sojaa chandaa raajaa sojaa chal sapanon men chal niind kii pariyaan pahan ke aaiin pairon men paayal tujhako apane naram paron par lekar jaaengii sone kaa ik des hai jisakii sair karaaengii dharatii se kuchh duur kahiin saat samandar paar aakaashon ke biich hai sapanon kaa sansaar vo zamiin hai pyaar kii vahaan sirf pyaar hai mere chaand jaa vahaan teraa intazaar hai sojaa chandaa raajaa	jin pariyon ke husn pe jannat ho qurabaan un pariyon ke desh men hogaa tuu mehamaan hai naii kahaaniyaan jo tujhe sunaaengii tere saath naachengii tere saath gaaengii sojaa chandaa raajaa	
ye hai style  life hai kyaa ek style,style,2003,abhijeet kk,sanjeev darshan,tejpal kaur,	ko	ru tu ru ru ru	ru tu ru ru ru	ru tu ru ru ru	a	ye hai style	ye hai style	life hai kyaa ek style	style hai style sab kuchh style	life hai kyaa ek style	chaal men merii gazab kaa style hai	baalon kaa bhii kyaa ajab saa style hai	lab pe jo smile hai ye meraa style hai	yeah yeah yeah he	ye hai style	ye hai style	life hai kyaa ek style	speed men bike hai kyaa style hai	kaalaa ye chashmaa haath men mobile hai	aankh maar ke phir siitii bajaanaa	style se tuu jaanii ladakii pataanaa	yahii to o brother style ke khel hain	style se tuu khaa le bombay bhel hai	yeah yeah yeah he	ye hai style	ye hai style	life hai kyaa ek style	ke	rap	a	motii ko pasand dekho mini frock hai	patalii kaa ye parallel haay kyaa joke hai	he he haa haa haa	maathe kii laton ko ye adaa se hataanaa	oy hoy	chummaa dene kii style men lipstick lagaanaa	siine se ye lipatii rahe kyaa file hai	batakh ke jaise chalane kaa ye kyaa style hai	yeah yeah yeah he	ye hai style	ye hai style	life hai kyaa ek style	cool cool cool baby let us be cool	this is my style buddy i wanna rule	maratii hain ladakiyaan mere pe pyaar se	he he he	lenaa naa dushmanii tuu mere yaar se	ye merii muscles dekh side pose se	das kilo kaa muqqaa hai ye dekh close se	yeah yeah yeah ye	ye hai style	ye hai style	life hai kyaa ek style	chaal men merii gazab kaa style hai	baalon kaa bhii kyaa ajab saa style hai do	lab pe jo smile hai ye meraa style hai	style hai	ye	ye hai style	ye hai style	life hai kyaa ek style	style hai style sab kuchh style	life hai kyaa ek style 
sabak aisaa padhaa diyaa tuune,tehzeeb,2003,sujata bhattacharya,a r rahman,daag dehalwi,	sabak aisaa padhaa diyaa tuune dil se sab kuchh bhulaa diyaa tuune	sabak aisaa padhaa diyaa tuune dil se sab kuchh bhulaa diyaa tuune	laakh dene kaa ek denaa hai o o o laakh dene kaa ek denaa hai dilebemuddaa diyaa tuune	betalab jo milaa milaa mujhako	betalab jo milaa milaa mujhako	begaraz jo diyaa diyaa tuune sabak aisaa padhaa diyaa tuune dil se sab kuchh bhulaa diyaa tuune	kahiin mushtaaq se hijaab huaa kahiin paradaa uthaa diyaa tuune	kahiin mushtaaq se hijaab huaa kahiin paradaa uthaa diyaa tuune	mit gaye dil se naqsheqaatil sab naqshaa apanaa jamaa diyaa tuune	sabak aisaa ho sabak aisaa	mujh gunahagaar ko jo baksh diyaa	mujh gunahagaar ko jo baksh diyaa	to jahannum ko kyaa diyaa tuune daag ko kaun dene waalaa thaa jo diyaa ai kudaa diyaa tuune	sabak aisaa	sabak aisaa	sabak aisaa	sabak aisaa	sabak aisaa padhaa diyaa tuune dil se sab kuchh bhulaa diyaa tuune 
