Title,Film,Year,Singer,Composer,Lyricist,Lyrics
vo mohabbat vo wafaaen kis tarah ham bhuul jaaen,noorjehan,1967,rafi,roshan,shakeel,  vo mohabbat vo wafaaen kis tarah ham bhuul jaaen e gamedil jii rahe hain tujhako de kar ham duaaen vo mohabbat vo threedots  jab se luutaa gardishon ne ishq tanahaa rah gayaa hai unakii yaadon ke alaavaa ab yahaan kyaa rah gayaa hai 2 hamase ruuthaa hai kudaa bhii kisako apanaa gam dikhaaen vo mohabbat vo threedots  naam unakaa guunjataa hai ab bhii dil kii dhadakanon men pad gaii hai zindagaanii haay kitanii ulajhanon men 2 kaash kvaabon men vo aakar haalatedil dekh jaaen vo mohabbat vo threedots  chand aahon kaa sahaaraa chand ashqon par guzaaraa ye bhii koii zindagii hai ai mere paravaradigaaraa 2 khud hii bakshaa pyaar tuune khud hii hamako diin sazaaen vo mohabbat vo threedots 
shikavaa nahiin kisii se,haveli pakistan,1964,noorjehan,khurshid anwar,tanvir naqvi, shikavaa nahiin kisii se kisii se gilaa nahiin qismat men hii nahiin thaa jo mujhako milaa nahiin 2 shikavaa nahiin kisii se  tuu mil sakaa naa mujhako tasallii to mil gayii 2 2 mere lie bahut hai ke tuu bewafaa nahiin qismat men hii nahiin thaa jo mujhako milaa nahiin shikavaa nahiin kisii se  aakir tumhaarii raah men majabuuriyaan bhii thiin 2 2 waadaa nibhaa sake naa agar tum gilaa nahiin qismat men hii nahiin thaa jo mujhako milaa nahiin shikavaa nahiin kisii se
o jaanevaale ho sake to laut ke aanaa,bandini,1963,mukesh,s d burman,shailendra, o jaanevaale ho sake to laut ke aanaa ye ghaat tuu ye baat kahiin bhuul na jaanaa  bachapan ke tere miit tere sang ke sahaare dhuundhenge tujhe galiigalii sab ye gam ke maare puuchhegii har nigaah kal teraa thikaanaa o jaanevaalethreedots  hai teraa vahaan kaun sabhii log hain paraae parades kii garadish men kahiin tuu bhii kho naa jaae kaanton bharii dagar hai tuu daaman bachaanaa o jaanevaalethreedots  de de ke ye aavaaz koii har ghadii bulaae phir jaae jo us paar kabhii laut ke na aae hai bhed ye kaisaa koii kuchh to bataanaa o jaanevaalethreedots
more nayan paakhii bechaare,pinjare ke panchhi,1966,lata,salil choudhary,shailendra, more nayan paakhii bechaare mere nainaa bechaare tere liye chhatpat chhatpat din rainaa ye akulaayen na ud paayen nayan paakhii bechaare   threedots  ahaa re nain sakhaa re terii ik jhalakii ko tarase re ahaa re yaad men terii nit saavan bhaadon barase re aajaa ki ab to tujh bin rahaa nahiin jaaye aajaa ki lag jaaye na tujhe inakii haay tere liye chhatpat chhatpat din rainaa ye akulaayen na ud paayen
tuu aap hai apanaa chor kaahe rapat kare,patang,1960,rafi,chitragupt,rajinder krishan,  tuu aap hai apanaa chor kaahe rapat kare kotavaalii 2  mukhadaa teraa saahuu jaisaa manavaa teraa luteraa 2 dayaa dharam kii galii kabhii naa daalaa tuune pheraa  vahii bagiichaa luutaa re tuune  2 thaa tuu jisakaa maalii kaahe rapat kare threedots  ped lagaayaa paap kaa maange badale men naarangii 2 laakh chhipaae resham se kaayaa terii nangii  bharii rahegii terii tijorii  2 haath rahenge khaalii kaahe rapat kare threedots  tuu samajhe tuu badaa sayaanaa main samajhuun diivaanaa 2 sachche thaanedaar ko ab tak naa pahachaanaa jis par baithaa muurakh kaat rahaa vahii daalii kaahe rapat kare threedots 
uthegii tumhaarii nazar dhiire dhiire,ek raaz,1963,lata,chitragupt,majrooh,  uthegii tumhaarii nazar dhiire dhiire 3 muhabbat karegii asar dhiire dhiire  ye maanaa khalish hai abhii halkii halkii khabar bhii nahiin hai tum ko mere dardedil kii kahabar ho rahegii magar dhiire dhiire uthegii tumhaarii nazar threedots  milegaa jo koii hasiin chupake chupake merii yaad aa jaayegii vahiin chupake chupake sataayegaa dardejigar dhiire dhiire uthegii tumhaarii nazar threedots  sulagate hain kab se isii chaah men ham pade hain nigaahen daale isii raah men ham ki aaoge tum bhii idhar dhiire dhiire uthegii tumhaarii nazar threedots 
hamen kaash tum se muhabbat na hotii,mughaleazam,1960,lata,naushad,shakeel,  hamen kaash tum se muhabbat na hotii kahaanii hamaarii haqiikat na hotii  na dil tum ko dete na majabuur hote na duniyaa na duniyaa ke dastuur hote qayaamat se pahale qayaamat na hotii  hamiin badh gaye ishq men had se aage zamaane ne thokar lagaayii to jaage agar mar bhii jaate to hairat na hotii  tumhiin phuunk dete nasheman hamaaraa muhabbat pe ahasaan hotaa tumhaaraa zamaane se koi shikaayat na hotii 
ye jhukejhuke nainaa ye lat balakhaatii,bharosa,1963,rafi,ravi,rajinder krishan,  ye jhukejhuke nainaa ye lat balakhaatii to dil kyuun naa meraa diivaanaa ho teraa ye jhukejhuke threedots  ye sharam se dahake gaal chain ke dushman ho gae ye ulajheulajhe baal dilon kii ulajhan ho gae tere gaalon kii kair tere baalon kii kair 2 kyon na zulmii o zaalim lajaanaa ho teraa ye jhukejhuke threedots  terii zulf kaa saathii banataa agar main gajaraa hotaa terii ankhiyon men bas jaataa agar main kajaraa hotaa tere kajare kii kair tere gajare kii kair 2 jo dekhe to kyuun naa diivaanaa ho teraa ye jhukejhuke threedots  kaii dekhe mor chakor chal naa aisii dekhii ye qamar lachakatii daal daal naa aisii dekhii ye rang ye ruup jaise chadhatii ho dhuup 2 gorii phir kyon naa zaalim zamaanaa ho teraa ye jhukejhuke threedots 
dar bhii thaa  tumase hii ghar ghar kahalaayaa,bhabhi ki chudiyan,1961,mukesh,sudhir phadke,narendra sharma,  dar bhii thaa thiin diivaaren bhii tumase hii ghar ghar kahalaayaa  suunaa mandir thaa man meraa bujhaa diip thaa jiivan meraa pratimaa ke paavan charanon men main diipak banakar muskaayaa tumase hii ghar ghar threedots  devaalay ban gayaa suhaavanaa maan tumase meraa gharaangan aanchal kii mamataa maayaa men paaii paaii sukh kii shiital chhaayaa tumase hii ghar ghar threedots  kaise ho gunagaan tumhaaraa jo kuchh bhii hai varadaan tumhaaraa tumane hii mere jiivan ke sapanon ko sach kar dikhalaayaa tumase hii ghar ghar threedots  aankhen merii jyoti tumhaarii rah na gaiin raahen andhiyaarii rahane do mere maathe par maan tumane jo haath badhaayaa tumase hii ghar ghar threedots 
tum duur jaaoge kaise daaman bachaaoge kaise,gustakhi maaf kshama yaachana,1969,asha,sapan jagmohan,naqsh lyallpuri, tum duur jaaoge kaise daaman bachaaoge kaise hamen tum bhulaa na sakoge  2 tum duur jaaoge kaise threedots  jitanaa bhulaaoge tum utanaa hii yaad aaenge niinden churaa lenge ham kvaabon men ghul jaaenge kvaabon men ghul jaaenge tadapenge tadapaaenge tum duur jaaoge kaise threedots  dil kii lagii banake ham dil men sulag jaaenge palakon men aakar kabhii ashkon men laharaaenge ashkon men laharaaenge daaman men kho jaaenge tum duur jaaoge kaise threedots
chhotiisii ye duniyaa pahachaane raaste hain,rungoli,1962,kishore  lata,shankarjaikishan,shailendra,  chhotiisii ye duniyaa pahachaane raaste hain  tum kabhii to miloge kahiin to miloge to puuchhenge haal  chhotiisii ye duniyaa   ham to ye samajhenge hamane ek patthar ko puujaa  lekin tumako apane jaisaa nahiin milegaa duujaa nahiin milegaa duujaa  chhotiisii ye duniyaa   siikhaa nahiin hamaare dil ne pyaar men dhiiraj khonaa  aag men jalake bhii jo nikhaare hai vahii sachchaa sonaa hai vahii sachchaa sonaa  chhotiisii ye duniyaa   dil kii daulat mat thukaraao dekho pachhataaoge aaj chale jaate ho jaise laut ke bhii aaoge laut ke bhii aaoge  chhotiisii ye duniyaa     chhotiisii ye duniyaa pahachaane raaste hain  tum kabhii to miloge kahiin to miloge to puuchhenge haal  chhotiisii ye duniyaa   siikhaa nahiin hamaare dil ne pyaar men dhiiraj khonaa  aag men jalake bhii jo nikhaare vahii hai sachchaa sonaa vahii hai sachchaa sonaa  chhotiisii ye duniyaa   meraa pahalaa pyaar aakharii bhii hai is jiivan kaa ek baar hotaa hai jag men rishtaa man se man kaa rishtaa man se man kaa chhotiisii ye duniyaa 
ai rii jaane na duungii,chitralekha,1964,lata,roshan,sahir,  aalii rii roko naa koii karane do mujhako manamaanii aaj mere ghar aaye vo priitam jinake liye sab nagarii chhaanii aaj koii bandhan naa bhaaye aaj hai khul khelan kii thaanii  e rii jaane na duungii e rii jaane na duungii main to apane rasik ko nainon men rakh luungi palaken muund muund e rii jaane na duungii threedots  alakon men kundal daalo aur deh sugandh rachaao jo dekhe mohit ho jaaye aisaa ruup sajaao aaj sakhii dha pa ma re pa  ma pa dha ni dha pa dha pa pa saa dha  re saa dha pa re  aaaa aaj sakhii pii daaluungii  main darshanjal kii buund buund e rii jaane na duungii threedots   madhur milan kii durlabh belaa yuun hii biit na jaaye aisii rain jo vyarth gavaaye jiivan bhar pachhataaye sej sajaao dha pa ma re pa  ma pa dha ni dha pa dha pa pa saa dha  re saa dha pa re  aaaa sej sajaao mere saajan kii le aao kaliyaan guund guund  e rii jaane na duungii threedots   
baar baar dekho hazaar baar dekho ke dekhane kii chiiz hai,china town,1962,rafi,ravi,majrooh, baar baar dekho  hazaar baar dekho ke dekhane kii chiiz hai  hamaaraa dilarubaa  taalii ho taalii ho  taalii ho  haan jii haan  aur bhii honge diladaar yahaan laakhon dilon kii bahaar yahaan  par ye baat kahaan      2 ye bemisaal husn laajavaab ye aadaa  taalii ho taalii ho  taalii ho  dil milaa ek jaanemahafil milaa  yaa chiraagemanzil milaa  ye na puuchho ke kahaan       2 nayaa nayaa ye aashiqii kaa raaz hai mera  taalii ho taalii ho  taalii ho  balle balle uthake mistar kyon chale  pyaar pe mere kaho kyon jale  baith bhii jaao meharabaan         2 duaa karo mile tumhen bhii aisaa dilarubaa  taalii ho taalii ho  taalii ho
aansuu chhupaae aankh men kuunejigar piyaa karuun,hamare gham se mat khelo,1967,talat,jaidev,shirish, aansuu chhupaae aankh men kuunejigar piyaa karuun aahon bhare jahaan men majabuur main jiyaa karuun  jalataa huaa chiraag huun par ab vo roshanii kahaan jo aandhiyon men raat bhar roshan jahaan kiyaa karuun  manzil kii chaah men merii raahen badalbadal gaiin har mod par rukaarukaa kud se gile kiyaa karuun
haulehaule jiyaa dole,kaise kahoon,1964,lata,s d burman,shakeel, haulehaule jiyaa dole 2 sapanon ke ban men papiihaa man kaa piipii bole  mile mujhe rasiyaa balam man basiyaa 2 khushiyon ke din aa gae aaii merii duniyaa men jhuumatii bahaaren 2 rang anokhe chhaa gae 2 laage bechain se nainon men madiraa koii ghole  jhuume meraa manavaa kamal khile dil ke 2 duniyaa suhaanii ho gaii piyaa se lagan kii sunii jo mainne batiyaan 2 main to diivaanii ho gaii 2 laage bechain se saiyaan ghuunghatavaa moraa khole
ye kaun aayaa roshan ho gaii mahafil kisake naam se,sathi,1968,lata,naushad,shakeel, ye kaun aayaa roshan ho gaii mahafil kisake naam se mere ghar men jaise suuraj nikala hai shaam se ye kaun aayaa  yaaden hain kuchh aaii sii yaa kiranen laharaaii sii dil men soe giiton ne lii hai phir angadaaii sii armaanon kii madiraa chhalake ankhiyon ke jaam se ye kaun aayaa  kyaa kahie is aane ko aayaa hai tarasaane ko dekhaa usane hans hans ke har apane begaane ko lekin kitanaa beparvaah hai mere hii salaam se ye kaun aayaa
morii baali re umariyaa ab kaise,chhoti chhoti baatein,1965,lata chorus,anil biswas,shailendra, lakadii jal koyalaa bhayii 2 koyalaa jal bhayii raakh main paapan aisii jalii na koyalaa bhayii naa raakh  morii baalii re umariyaa ab kaise biite raam 2 ro roke bolii raadhaa 2 mohe tajake gayo shyaam morii baalii re umariyaa  jo chhodake hii jaanaa thaa tuune kaahe ko priit lagaaii mere miit teraa kyaa bigadaa merii ho gaii jagat hansaaii 2 ab to saarii re nagariyaa kare mujhako badanaam 2 morii baalii re umariyaa ab kaise biite raam  jiitejii o bedardii main sej agan kii soii kyaa holii aur diivaalii main har tyohaar men royii 2 morii suunii re atariyaa pe har din koharaam 2 morii baalii re umariyaa ab kaise biite raam  tum aise des sidhaare jahaan pahunch sake naa paatii tuune achchhaa saath nibhaayaa o mere jiivan saathii 2 kisakii laagii re najariyaa mose bighalaa bhayii baam 2 morii baalii re umariyaa ab kaise biite raam
gorii tere chalane pe meraa dil qurbaan,faisla,1965,mukesh,usha khanna,asad bhopali,  gorii tere chalane pe meraa dil qurbaan 2 teraa chalanaa teraa rukanaa teraa mudanaa taubaa gorii tere chalane threedots  paayal bajaanaa us pe laharaanaa lachakanaa 2 zulfen udaanaa aur meraa duur se takanaa mujhe dar hai lut naa jaae kahiin meraa iimaan meraa dil qurbaan threedots  teraa diivaanaa terii aarazuu karataa hai teraa diivaanaa teraa saudaaii tere naam pe marataa hai zaraa tham jaa zaraa ruk jaa teraa hogaa ehasaan meraa dil qurbaan threedots 
aap yuun hii agar hamase milate rahe,ek musafir ek hasina,1962,rafi asha,o p nayyar,s h bihari, ra aap yuun hii agar hamase milate rahe    dekhie ek din pyaar ho jaaegaa aa aisii baaten na kar ai hasiin jaaduugar    meraa dil terii nazaron men kho jaaegaa  ra piichhepiichhe mere aap aatiin hain kyon 2    merii raahon men aankhen bichhaatii hain kyon    aap aatii hain kyon threedots aa kyaa kahuun aapase ye bhii ek raaz hai    ek din isakaa izahaar ho jaaegaa  ra kaisii jaaduugarii kii are jaaduugar 2    tere chahare se hatatii nahiin ye nazar    hai ye nazar threedots aa aisii nazaron se dekhaa agar aapane    sharm se rang gulanaar ho jaaegaa  ra main mohabbat kii raahon se anjaan huun 2    kyaa karuun kyaa kyaa karuun pareshaan huun    main pareshaan huun threedots aa aapakii ye pareshaaniyaan dekhakar    meraa dil bhii pareshaan ho jaaegaa 
ik baar zaraa phir kah do mujhe sharmaake tum diivaanaa,bin baadal barsaat,1963,hemant lata,hemant,shakeel, he ik baar zaraa phir kah do    mujhe sharmaake tum diivaanaa la aisii miithiimiithii baaten karake    kahaan siikhaa hai dil kaa lubhaanaa he o jaanejaan    ik baar zaraa phir kah do    mujhe sharmaake tum diivaanaa la uunhuun                oye hoy mar jaawaan   he dil lekar raho duur huzuur na hamase    karo itanaa guruur na hamase la o sajanaa meraa haar singaar tumhiin ho    meraa dam hai tumhaare hii dam se he tum shamaa ho to main huun parvaanaa la aisii miithiimiithii baaten karake    kahaan siikhaa hai dil kaa lubhaanaa he o jaanejaan    ik baar zaraa phir kah do    mujhe sharmaake tum diivaanaa la uunhuun                oye hoy mar jaawaan      he suno dilbar ye jo diip khushii kaa jalaa hai    meraa pyaar isii men dhalaa hai la meraa dil bhii piyaa leke tumhaaraa sahaaraa    naii raah pe aaj chalaa hai he diaa tumhiin ne ummiidon ko thikaanaa la aisii miithiimiithii baaten karake    kahaan siikhaa hai dil kaa lubhaanaa he o jaanejaan    ik baar zaraa phir kah do    mujhe sharmaake tum diivaanaa la uunhuun                oye hoy mar jaawaan      he tum chaaho to main todake laa duun sitaare    ki ho tum mujhe jaan se pyaare la kyaa maanguun jab mil gae tum mujhe sajanaa    main to aa gaii bas men tumhaare he meraa dil hai tumhaaraa nazaraanaa la aisii miithiimiithii baaten karake    kahaan siikhaa hai dil kaa lubhaanaa he o jaanejaan    ik baar zaraa phir kah do    mujhe sharmaake tum diivaanaa  he kaho na la diivaanaa he phir kaho la diivaanaa he phir kaho la diivaana
zaraa jhuumane do  mujhe dekhie main koii daastaan huun,lutera,1965,lata,laxmikantpyarelal,anand bakshi,  zaraa jhuumane do ke masaruur huun main yahaan huun yahaan se bahut duur huun main  mujhe dekhie main koii daastaan huun 2 bahut kuchh hai dil men magar bezubaan huun mujhe dekhie main threedots  jinhen yaad huun main bhulaaenge kaise mujhe bazm se vo  uthaaenge kaise  2 jalii to shamaa thii bujhii to dhuaan huun mujhe dekhie main threedots  abhii chaahatii huun zaraa muskaraanaa kabhii phir karuungii bayaan ye fasaanaa mujhe jaan legaa  kisii din zamaanaa  3 bahaarechaman huun ke daurekizaan huun mujhe dekhie main threedots  shiqastemuhabbat bhalaa kaise maanuun ajii dardedil ko davaa kaise maanuun ki main ek but ko  kudaa kaise maanuun  2 buton kii kudaaii pe main badagumaan huun mujhe dekhie main threedots 
jab jaag uthe aramaan to kaise niind aaye,bin baadal barsaat,1963,hemant,hemant,shakeel, jab jaag uthe aramaan to kaise niind aae ho ghar men hasiin mehamaan to kaise niind aae niind aae jab jaag uthe aramaan to kaise niind aae  ye raat ye dil kii dhadakan ye badhatii huii betaabii    ik jaam kii khaatir jaise bechain ho koii sharaabii   2 sholon men girii ho jaan to kaise niind aae jab jaag uthe aramaan to kaise niind aae  nazadiik bahut hai manzil phir bhii hai gazab kii duurii  ai dil ye tuu hii batalaa de ye kaun sii hai majabuurii   2 jab soch men ho inasaan to kaise niind aae ho ghar men hasiin mehamaan to kaise niind aaye niind aae jab jaag uthe aramaan to kaise niind aae
kar lo pranaam ai logo,nonfilm,1965,asha,c ramchandra,pradeep, kar lo pranaam ai logo vo vandaniiya hain bahanen is desh ke liye jinhonne vidhavaa ke kapade pahane  pranaam un dulhanon ko meraa jinhonne apanaa sab kuchh ganwaayaa vatan ye zindaa rahe isaliye apanaa suhaagsinduur lutaayaa pranaam un dulhanon ko meraa  ye hain wahii dulhanen jinhonne siimaa par priitam khoye hain saaraa bhaaratavarsh jagaake inake sage abhii soye hain  kud ko mitaakar in bahanon ne is maatii kaa qarz chukaayaa vatan ye  ik din samay badal jaayegaa mulk men aayegii kushahaalii par sarahad pe bhatakatii rahegii inakii aankhen kaalii kaalii  tirange kii roshanii kii kaatir inhonne ghar kaa diyaa bujhaayaa vatan ye  
tuu aae na aae magar jaane vaale terii yaad,payal ki jhankar,1968,lata,c ramchandra,rajinder krishan,  tuu aae na aae magar jaane vaale terii yaad aa aa kar rulaayaa karegii jo dekhegaa rotaa hai koii akelaa 2 to khud bhii aansuu bahaayaa karegii tuu aae na aae threedots  jidhar se gayaa tuu ye raahen hameshaa tarasatii rahengii terii vaapasii ko udhar se havaa bhii jo aayaa karegii 2 teraa naam lekar sataayaa karegii tuu aae na aae threedots  jo raaton ko taare ye puuchhenge mujhase bataa tuu bhii kyon raat bhar jaagatii hai kahuungii merii niind bas men nahiin hai 2 ye birahan bahaane banaayaa karegii tuu aae na aae threedots  jahaan merii aankhon kaa paanii giregaa terii yaad ke phuul khilate rahenge saveresavere jo aaegii shabanam 2 to dil thaam kar laut jaayaa karegii tuu aae na aae threedots 
kushii kii vo raat aa gaii koii giit jagane do,dharti kahe pukar ke,1969,mukesh,laxmikantpyarelal,majrooh,  kushii kii vo raat aa gaii koii giit jagane do gaao re jhuumjhuum 2 kahiin koii kaantaa lage jo pag men to lagane do naacho re jhuumjhuum 2  aaj hansuun main itanaa ki merii aankh lage rone aaj main itanaa gaauun ki man men dard lage hone o maze men savere talaq yahii giit bajane do naacho re jhuum threedots  dhuul huun main vo pavan basantii kyon meraa sang dhare merii nahiin to aur kisii kii paiyaa men rang bhare o do nainon men aansuu lie dulhaniyaa ko sajane do naacho re jhuum threedots 
merii muhabbat javaan rahegii,jaanwar,1965,rafi,shankarjaikishan,hasrat, merii muhabbat javaan rahegii sadaa rahii hai sadaa rahegii tadap tadap kar yahii kahegii sadaa rahii hai sadaa rahegii  na tum saa koii zamaane bhar men o o tumheen ko chaahaa merii nazar ne tumhen chunaa hai tumhen chunegii sadaa rahii hai sadaa rahegii  jo aag dil men lagii huii hai o o yahii to manzil kii roshanii hai na yah bujhii hai na yah bujhegii sadaa rahii hai sadaa rahegii  tumharii pahaloo men gar mare ham o o to maut kitanii hasiin hogii chitaa men jal kar bhii naa mitegii sadaa rahii hai sadaa rahegii  
