Title,Film,Year,Singer,Composer,Lyricist,Lyrics
zindagii cigarette kaa dhuaan,faaslaa the distance,1974,bhupinder,jaidev,kaifi azmi,      zindagii cigarette kaa dhuaan ye dhuaan jaataa hai kahaan yaa kahiin jaataa nahiin ye socho na socho merii jaan  dil ko apane tuu chhotaa na karanaa ye kalii dil kii phir se khilegii chhin gaii hai jo shakti badan kii vahii shakti tujhe phir milegii tere paanv ko chuumegii parbat kii sab chotiyaan sab chotiyaan  phir se daudegaa chalane lagegaa lahuu tan men machalane lagegaa dil pe chhaayaa hai jo ye andheraa ye andheraa bhii dhalane lagegaa tujhe chaand pe chalate dekhegaa saaraa jahaan saaraa jahaan 
dil machal rahaa hai rang badal rahaa hai,khaleefaa,1976,kishore asha,r d burman,gulshan bawra,  dil machal rahaa hai rang badal rahaa hai aag dil men lagii hai bujhaa de naa abhii samaa nahiin hai rang jamaa nahiin hai chaar din aur yuunhii bitaa denaa dil machal rahaa threedots  ye berukii kaisii hain chaar din is zindagii ke do din javaanii ke hain vo to aa jaa naa mil ke bitaaen sanam ye dillagii chhodo koii hamen agar hamen dekh legaa to dar hai ki duniyaa ki nazaron men aise hii rusavaa na ho jaaen ham kyaa karegii duniyaa jal maregii duniyaa tuu jalan mere dil kii bujhaa denaa abhii samaa nahiin threedots  aauungii dolii men sajadhaj ke jab ghar piyaa ke kabhii to kar lenaa jii bhar ke puure tuu aramaan jaanejaan dil ke sabhii dekho ye tanhaaii jo hamen phir milegii tuu lag jaa gale se uthaa hai muhabbat kaa tuufaan dil men abhii tuu maan jaa sainyaa ab chhod de bainyaa jaage aramaan abhii to sulaa de naa dil machal rahaa threedots 
chalate chalate yuunhii koii mil gayaa thaa,pakeezah,1971,lata,ghulam mohammad,kaifi azmi, chalate chalate chalate chalate yuunhii koi mil gayaa thaa yuunhii koi mil gayaa thaa sare raah chalate chalate sare raah chalate chalate vahiin thamake rah gai hai vahiin thamake rah gai hai merii raat dhalate dhalate merii raat dhalate dhalate  jo kahii gai hai mujhase jo kahii gai hai mujhase vo zamaanaa kah rahaa hai vo zamaanaa kah rahaa hai ke fasaanaa ke fasaanaa ban gai hai ke fasaanaa ban gai hai merii baat talate talate merii baat talate talate  yuunhii koi mil gayaa thaa yuunhii koi mil gayaa thaa sare raah chalate chalate sareraah chalate chalate threedots  shabeintazaar aakhir shabeintazaar aakhir kabhii hogii muqtasar bhii kabhii hogii muqtasar bhii ye chiraag ye chiraag bujh rahe hain ye chiraag bujh rahe hain mere saath jalate jalate mere saath jalate jalate  ye chiraag bujh rahe hain ye chiraag bujh rahe hain  3 mere saath jalate jalate mere saath jalate jalate  yuunhii koi mil gayaa thaa yuunhii koi mil gayaa thaa sareraah chalate chalate sareraah chalate chalate threedots
mere dil men aaj kyaa hai tuu kahe to main bataa duun,daag,1973,kishore,laxmikantpyarelal,sahir, mere dil men aaj kyaa hai tuu kahe to main bataa duun terii zulf phir savaaruun terii maang phir sajaa duun mere dil men threedots  mujhe devataa banaakar terii chaahaton ne puujaa  2 meraa pyaar kah rahaa hai main tujhe khudaa banaa duun terii zulf phir threedots  koi dhuundhne bhii aae to hamen naa dhuundh paae  2 tuu mujhe kahiin chhupaa de main tujhe kahiin chhupaa duun terii zulf phir threedots  mere baazuon me aakar teraa dard chain paae  2 tere gesuon me chhupakar main jahaan ke gam bhulaa duun terii zulf phir threedots
koii maane yaa na maane jo kal tak the anjaane,adhikar,1971,kishore asha,r d burman,ramesh pant,  ki  koii maane yaa na maane jo kal tak the anjaane      vo aaj hamen jaan se bhii pyaare ho gaye aa  koii maane yaa na maane   threedots  ki  ab to hamako ek hii sapanaa puuraa karanaa hai      janam janam kaa saath tumhaarii maang men bharanaa hai aa  jis din se tumako jaanaa hamane qisamat ko maanaa      tumhaaraa hii honaa thaa tumhaare ho gaye      koii maane yaa na maane   threedots       aise na dekho hans kar hamako kuchh ho jaataa hai      tan par qaabuu rakhate hain to man kho jaataa hai ki  dil se jab dil milataa hai to ham se kyaa pardaa hai      jab aankhon hii aankhon men ishaare ho gaye      koii maane yaa na maane   threedots       aankhon men dore gaalon pe laalii honthon pe phuul khile aa  jitanaa bhii dekhuun dil nahiin bharataa tum ham khuub mile ki  ye kaalii kaalii zulfen ye gorii gorii baahen      kitane saare jiine ke sahaare ho gaye do  koii maane yaa na maane   threedots 
matalab nikal gayaa hai to pahachaanate nahiin,amanat,1975,rafi,ravi,sahir, matalab nikal gayaa hai to pahachaanate nahiin yuun jaa rahe hain jaise hamen jaanate nahiin  apanii garaz thii jab to lipatanaa qabuul thaa baahon ke daayare men simatanaa qabuul thaa ab ham manaa rahe hain magar maanate nahiin  hamane tumhen pasand kiyaa kyaa buraa kiyaa rutabaa hii kuchh baland kiyaa kyaa buraa kiyaa har ik galii kii kaak to ham chhaanate nahiin  munh pher kar na jaao hamaare qariib se milataa hai koii chaahane vaalaa nasiib se is tarah aashiqon pe kamaan taanate nahiin
ham premii prem karanaa jaanen,parwarish,1977,rafi kishore shailendra singh,laxmikant pyarelal,majrooh,  ham premii prem karanaa jaanen kahen na dil kii baat sadaa chup rahanaa jaanen ham premii prem karanaa jaanen pyaar ke dushman ko hazaaron men pahachaanen ham premii threedots  apanon se jab thes koii lag jaatii hai himmat apanii aur bhii badh jaatii hai ye mat bhuulo aise hii diivaanon ke pairon men zanjiir bhii pad jaatii hai diivaane zanjiir se kyaa daranaa jaanen ham premii threedots  mujarim ko paradaa chhupaa naa paaegaa chingaarii ke khel men jal jaaegaa jalane vaalaa aag bhii lagaa sakataa hai ye to usakaa vaar hii batalaaegaa ham to jisakaa vaar usii par dharanaa jaanen ham premii threedots  aapas men takaraanaa kaisaa gaao milakar saath mere mere lie to ho tum donon jaise ye do haath mere aapake qadamon ke jaisaa duniyaa men kahaan aaraam koii aapakii chhaayaa hai ham pe to kar jaaenge kaam koii ham matavaale pyaar men jiinaamaranaa jaanen ham premii threedots 
banaa ke kyuun bigaadaa re bigaadaa re nasiibaa,zanjeer,1973,lata,kalyanjianandji,gulshan bawra,  banaa ke kyuun bigaadaa re bigaadaa re nasiibaa uupar vale 2  jo tujhako manzuur nahiin thaa phuul khilen is pyaar ke phir kyon tuune in aankhon ko rang dikhaae bahaar ke aas bandhaa ke pyaar jataa ke bigaadaa re nasiibaa uupar vale 2 banaa ke kyuun threedots  paap kare insaan agar to vo paapii kahalaataa hai tuune bhii ye paap kiyaa phir kaise kahuun tuu daataa haii raah dikhaa ke raah pe laa ke bigaadaa re nasiibaa uupar vale 2 banaa ke kyuun threedots 
meraa antar ek mandir hai teraa,tere mere sapne,1971,lata,s d burman,neeraj, meraa antar ek mandir hai teraa hai teraa piiyaa meraa jiivan terii puujaa  souun yaa main jaaguun subah aur shaam palpal chhin tujh se tujhako maanguun paake tujhe apanaa banaake tujhako hii lautaa duun teraa antar ek mandir hai teraa  pyaar teraa  raam jaane phir bhii kyon hai jiivan suunaa suunaa kaise kahuun kaise kaise dekhuun main koii sapanaa teraa antar ek mandir hai teraa
jiinaa yahaan maranaa yahaan,mera naam joker,1970,mukesh,shankarjaikishan,shaili shailendra, jiinaa yahaan maranaa yahaan isake sivaa jaanaa kahaan jii chaahe jab hamako aavaaz do ham hain vahiin ham the jahaan jiinaa yahaan maranaa yahaan   threedots  kal khel men ham hon na hon gardish men taare rahenge sadaa bhuuloge tum bhuulenge vo par ham tumhaare rahenge sadaa honge yahiin apane nishaan isake sivaa jaanaa kahaan jiinaa yahaan maranaa yahaan   threedots  ye meraa giit jiivan sangiit kal bhii koii doharaayegaa jag ko hansaane baharuupiyaa ruup badal phir aayegaa svarg yahiin nark yahaan isake sivaa jaanaa kahaan jiinaa yahaan maranaa yahaan   threedots 
ho laagii dil pe thes  ham to chale parades ham paradesii ho gae,sargam,1979,rafi,laxmikantpyarelal,anand bakshi,  ho sar pe mukut saje mukh pe ujaalaa haath men dhanush gale men pushp maalaa ham daas inake ye svaamii sabake anjaan ham ye antarayaamii shiish jhukaao raamgun gaao bolo jay vishnu ke avataarii  raam jii kii nikalii savaarii raam jii kii liilaa hai nyaarii ko 	raam jii kii nikalii threedots ek taraf laxman ek taraf siitaa biich men jagat ke paalanahaarii ko 	raam jii kii nikalii threedots  dhiire chalaa rath o rath vaale tohe kabar kyaa o bholebhaale ko 	tohe kabar kyaa o bholebhaale ik baar dekho jii naa bharegaa sau baar dekho phir jii karegaa vyaakul pade hain kabase khade hain ko 	vyaakul pade hain kabase khade hain darshan ke pyaase sab narnaarii raam jii kii nikalii threedots ko 	raam jii kii nikalii threedots  chaudah baras kaa vanavaas paayaa maataapitaa kaa vachan nibhaayaa ko 	maataapitaa kaa vachan nibhaayaa dhokhe se har lii raavan ne siitaa raavan ko maaraa lankaa ko jiitaa ko 	raavan ko maaraa lankaa ko jiitaa tabtab ye aae 2 ko 	tabtab ye aae 2 jabjab duniyaa inako pukaarii raam jii kii nikalii threedots ek taraf laxman threedots ko 	raam jii kii nikalii threedots 
khattaamiithaa ye jiinaa hai anguur kaa daanaa,khattaa meethaa,1977,kishor usha,rajesh roshan,gulzar,  ko 	khattaamiithaa 4 ki 	ye jiinaa hai anguur kaa daanaa uu 	kuchh kachchaa hai kuchh pakkaa hai ki 	are jitanaa khaayaa miithaa thaa 	jo haath naa aayaa khattaa hai ko 	ye jiinaa hai threedots  ki 	ye ghuumataa pahiyaa gol rupaiyaa haath naa aae re 2 	are main huun isake saath ai saathii saath naa jaae re 2 	are haay haay haay haay haay dil bole 	ki haay dil bole  	haath naa aae to samajho hai sapanaa 	jeb men hai to maal hai apanaa 	ye jiinaa hai threedots  	jii ke dekho jiine vaale yuun bhii jiite hain 2 uu 	din kii chaadar phat jaae to raat ko siite hain 2 ki 	are haay haay haay haay haay dil bole 	ki haay dil bole  uu 	thodaa saa ro ke thodaa saa hansanaa 	thodaa saa rukanaa thodaa saa chalanaa 	ye jiinaa hai threedots 
my name is anthony gonsalvez,amar akbar anthony,1977,kishore amitabh annette pinto,laxmikantpyarelal,anand bakshi, wow general yelling  wait wait wait you see the whole country of the system is  juxtaposition by the haemoglobin in the atmosphere because you are a sophisticated rhetorician intoxicated by the exuberance of his own verbosity  what  my name is anthony gonsalvez what serious right my name is anthony gonsalvez wow meow main duniyaa men akelaa huun dil bhii hai khaalii ghar bhii hai khaalii isamen rahegii koii qismat vaalii haay jise merii yaad aae jab chaahe chalii aae jise merii yaad aae jab chaahe chalii aae ruup mahal prem galii kholii nambar chaar sau biis excuse me please my name is anthony gonsalvez really right right main duniyaa men akelaa huun  you see such extenuating circumstances coerced me to preclude you from such extravagance  what abhiiabhii isii jagah pe ek ladakii dekhii hai are dekhii hai ajii dekhii hai abhiiabhii isii jagah pe ek ladakii dekhii hai jo mujhe ishaare karatii hai par kisii se shaayad daratii hai are daratii hai haan haan daratii hai uf pyaar karegii kyaa daranevaalii merii banegii koii himmat vaalii to jise merii yaad aae jab chaahe chalii aae jise merii yaad aae jab chaahe chalii aae ruup mahal prem galii kholii nambar chaar sau biis excuse me please my name is anthony gonsalvez oh my right main duniyaa men akelaa huun  you see the coefficient of the linear is juxtaposition by the haemoglobin of the atmospheric pressure in the country zuu zuu zuu  ruu ruu ruu  laa laa laa  aa laa laa laa laa badebade log yahaan hain lekin ye yaad rahe are yaad rahe ajii yaad rahe badebade log yahaan hain lekin ye yaad rahe sachchaa pyaar gariibon kaa baaqii hai khel nasiibon kaa nasiibon kaa dil kii ye baaten jag se niraalii ye kyaa samajhegii koii daulat vaalii to jise merii yaad aae jab chaahe chalii aae jise merii yaad aae jab chaahe chalii aae ruup mahal prem galii kholii nambar chaar sau biis excuse me please my name is anthony gonsalvez how cute right main duniyaa men akelaa huun dil bhii hai khaalii ghar bhii hai khaalii isamen rahegii koii qismat vaalii  are jise merii yaad aae jab chaahe chalii aae jise merii yaad aae jab chaahe chalii aae ruup mahal prem galii kholii nambar chaar sau biis excuse me please oh yeah anthony gonsalvez 
jisane dil ko aansuu bakshe gam jisakaa nazaraanaa hai,nonfilm,1979,talat mahmood,c k chauhan,zafar gorakhpuri, jisane dil ko aansuu bakshe gam jisakaa nazaraanaa hai ab tak usakaa dam bharataa hai dil bhii kyaa diiwaanaa hai  sadiyaan guzariin phuul khile the jiivan kii anganaaii men aa jaatii hain yaaden jinakii jaane kyuun tanhaaii men ashkon ke kaamosh labon par aaj bhii ek afasaanaa hai  raaton kaa sannaataa jisako samajhaataa ho raaz koii yuun lagataa hai aaj ki jisako detaa ho aawaaz koii na jaane taqadiir men dil ke kab tak thokar khaanaa hai  is nagarii men majabuuron ko chaahat kaa adhikaar kahaan jis duniyaa kii riit ho nafarat us duniyaa men pyaar kahaan is paagal ko kyaa samajhaauun bholaa hai anajaanaa hai
ham na kabhii honge judaa,phir janam lenge hum,1977,kishore lata,bappi lahiri,gauhar kanpuri,  ham na kabhii honge judaa maut hamen aaye to kyaa  2  phir janam lenge ham  2 ho ho ham na kabhii honge judaa maut hamen aaye to kyaa  phir janam lenge ham  2  ho o ho ho ho ho ho o ho ho ho ho  ek hai jaan do badan ek mahak do chaman ho ek hai jaan do badan ek mahak do chaman siitaa huun main raam kii raadhaa huun main shyaam kii ho ho ham na kabhii honge judaa maut hamen aaye to kyaa  phir janam lenge ham  2  pahale bhii the saathii ham aaj bhii teraa saath hai ho pahale bhii the saathii ham aaj bhii teraa saath hai ek do janam kuchh nahiin  sadiyon kii ye baat hai ho ho ham na kabhii honge judaa maut hamen aaye to kyaa  phir janam lenge ham  2  ho o ho ho ho ho 
sajanaa re kyuun bhiige tore nain,pehli nazar,1977,noorjehan,master inayat husein,qateel shifai, sajanaa rea kyuun bhiige tore nain2 tod naa apane sundar sapane badalenge din raina kyuun bhiige tore nain sajanaa re kyuun bhiige tore nain  tere pyaar kii kaatir sajanaaa aaaa tere pyaar kii kaatir sajanaa vaaruungii main tan man apanaa main huun terii prem pujaaran tuu meraa sukh chaina kyuun bhiige tore nain sajanaa re kyuun bhiige tore nain  laakh ho gam kaa ghor andheraaa aaaa sajanaa re sajanaa hoa hoa sajanaaa sajanaaa re laakh ho gam kaa ghor andheraa hogaa ik din prem saveraa mit jaaenge ye dukh saare paaegaa man chaina kyuun bhiige tore nain tod naa apane sundar sapane badalenge din raina kyuun bhiige tore nain sajanaa re kyuun bhiige tore nain
baagon men bahaar aaii  honthon pe pukaar aaii,mom ki gudiya,1972,lata anand bakshi,laxmikantpyarelal,anand bakshi, lataa o o o bakshii oo o oo  bakshii baagon men bahaar aaii honthon pe pukaar aaii aajaa aajaa aajaa aajaa merii raanii lataa rut beqaraar aaii rut beqaraar aaii dolii men sawaar aaii aajaa aajaa aajaa aajaa mere raajaa bakshii baagon men bahaar aaii honthon pe pukaar aaii aajaa aajaa aajaa aajaa merii raanii  bakshii phuulon kii galii men aaiin bhanvaron kii toliyaan bhanvaron kii toliyaan diye se patangaa khele aankhmichauliyaan bole aisii boliyaan ki pyaar jaagaa jag so gayaa lataa rut beqaraar aaii dolii men sawaar aaii aajaa aajaa aajaa aajaa mere raajaa bakshii baagon men bahaar aaii  lataa sapanaa to sapanon kii baat hai pyaar men baat hai pyaar men niind nahiin aatii sainyaa tere intazaar men hoke beqaraar tujhe dhuundhuun main tuu kahaan kho gayaa bakshii baagon men bahaar aaii honthon pe pukaar aaii aajaa aajaa aajaa aajaa merii raanii lataa aajaa mere raajaa  bakshii lambiilambii baaten chheden chhotiisii raat men chhotiisii raat men lataa saarii baaten kaisii hongii ik mulaaqaat men ek hii baat men lo dekh lo saveraa ho gayaa bakshii baagon men bahaar aaii honthon pe pukaar aaii aajaa aajaa aajaa aajaa merii raanii lataa rut beqaraar aaii dolii men sawaar aaii aajaa aajaa aajaa aajaa mere raajaa bakshii aajaa merii raanii lataa aajaa mere raajaa
honii to ho ke rahe  jaako raakhe saaiyaan,sooraj aur chandaa,1973,mukesh lata,laxmikantpyarelal,anand bakshi,  mu 	honii to ho ke rahe anahonii naa hoy 	jaako raakhe saaiyaan maar sake naa koy la 	honii to ho ke rahe threedots  mu 	kans ne kitane jatan kie re bhaiyaa 	kans ne kitane jatan kie lekin tumane dekhaa la 	sau talavaaren mitaa sakiin naa bhaagy kii ek bhii rekhaa ko 	sau talavaaren threedots mu 	kishan kaa aisaa janm huaa la 	atyaachaar yuun katm huaa mu 	bandiighar ke dvaar khule aur paharedaar soe do 	jaako raakhe saaiyaan threedots ko 	jaako raakhe saaiyaan threedots  la 	chhuut gaii jinase re bhaiyaa 	chhuut gaii jinase apane bachapan kii sundar galiyaan mu 	bagiyaa ke badale ban men dekhiin khilatii vo kaliyaan ko 	bagiyaa ke badale threedots la 	khel hai jogsanjog kaa mu 	sach kahanaa hai logon kaa la 	riit atal ye jiivan kii koii hanse yaa roe do 	jaako raakhe saaiyaan threedots ko 	jaako raakhe saaiyaan threedots  mu 	haath samay kaa is duniyaa men koii rok na paayaa la 	dhokhaa dene vaale ne ek din kud dhokhaa khaayaa ko 	dhokhaa dene vaale threedots mu 	aaj mile yaa chaahe kal la 	milataa hai karmon kaa phal mu 	phuul vo kaise paaegaa jisane hon kaante boe ko 	jaako raakhe saaiyaan threedots 
jab ek kazaa se guzaro to ik aur kazaa mil jaatii hai,devataa,1978,rafi,r d burman,gulzar,  jab ek kazaa se guzaro to ik aur kazaa mil jaatii hai marane kii ghadii milatii hai agar jiine kii razaa mil jaatii hai jab ek kazaa se threedots  is dard ke bahate dariyaa men har gam hai maraham koii nahiin har dard kaa iisaa milataa hai iisaa kii mariyam koii nahiin saanson kii ijaazat milatii nahiin jiine kii sazaa mil jaatii hai jab ek kazaa se threedots  main vaqt kaa muzarim huun lekin is vaqt ne kyaa insaaf kiyaa jab tak jiite ho jalate raho jal jaao to kahanaa maaf kiyaa jal jaae zaraa sii chingaarii to aur havaa mil jaatii hai jab ek kazaa se threedots 
dil insaan kaa ek taraajuu  ke aajaa terii yaad aaii,charas,1976,rafi lata anand bakshi,laxmikantpyarelal,anand bakshi,  aa 	dil insaan kaa ek taraajuu jo insaaf ko taule 	apanii jagah par pyaar hai qaayam dharatiiambar dole 	sabase badaa sach ek jagat men bhed anek jo khole 	prem binaa jiivan suunaa ye paagal premii bole  la 	ke aajaa terii yaad aaii 	o baalam harajaaii 	ke aajaa terii threedots  	zaalim kitanii der lagaa dii tumane aateaate 	ab aae ho ab na aate to ham jaan se jaate 	dil diivaanaa diivaane ko ham kaise samajhaate 	kahate raamduhaaii 	ke aajaa terii threedots  ra 	furasat bhii hai mausam bhii hai man hai rangaraliyon men 	chhup gaii hai tuu kushbuu ban ke shaayad in kaliyon men 	maine tujhako kitanaa dhuundhaa aavaaraa galiyon men 	ye aavaaz lagaaii 	ke aajaa terii threedots  la 	mast havaa ne baat koii kah dii kaanon men  	jaise koii madiraa bhar de khaalii paimaanon men 	tadapaayaa aaj machalate dil ke aramaanon ne 	rut ne lii angadaaii 	ke aajaa terii threedots 
