Title,Film,Year,Singer,Composer,Lyricist,Lyrics
teraa hijr meraa nasiib hai teraa gam hii merii hayaat hai,razia sultan,-1,kabban mirza,khaiyyam,nida fazli, teraa hijr meraa nasiib hai teraa gam hii merii hayaat hai mujhe terii duurii kaa gam ho kyon tuu kahiin bhii ho mere saath hai  mere vaaste tere naam par koii harf aae nahiin nahiin mujhe kauf duniyaa nahiin magar mere ruubaruu terii zaat hai  teraa vasl ai merii dilarubaa nahiin merii kismat to kyaa huaa merii mahajuubii yahii kam hai kyaa terii hasaraton kaa to saath hai  teraa ishq mujh pe hai maharbaan mere dil ko haasil hai do jahaan merii jaanejaan isii baat par merii jaan jaae to baat hai 
aap kii mahakii huii zulf ko kahate hain ghataa,trishul,0,yesudas lata,khaiyyam,sahir, shashi kapoor hema malini geeta kak poonam dhillon sachin prem chopra shetty  y aap kii mahakii huii zulf ko kahate hain ghataa y aap kii madabharii aankhon ko kanval kahate hain l main to kuchh bhii nahiin tum ko hasiin lagatii huun l is ko chaahat bharii nazaron kaa amal kahate hain  y ek ham hii nahiin sab dekhane vaale tum ko y sangemarmar pe likhii shokh gazal kahate hain l aisii baaten na karo jin kaa yaqiin mushkil ho l aisii taariif ko niyaat kaa khalal kahate hain  y merii taqadiir ki tum ne mujhe apanaa samajhaa l merii taqadiir ki tum ne mujhe apanaa samajhaa y l is ko sadiyon kii tamannaaon kaa phal kahate hain  2 
ye jo mohabbat hai ye unakaa hai kaam,kati patang,-1,kishore,r d burman,anand bakshi, ye jo mohabbat hai ye unakaa hai kaam mahabuub kaa jo bas lete hue naam  mar jaaen  mit jaaen  ho jaaen badanaam rahane do chhodo bhii jaane do yaar ham naa karenge pyaar rahane do chhodo bhii jaane do yaar ham naa karenge pyaar  tuute agar saagar nayaa saagar koi le le mere khudaa dil se koi kisii ke na khele 2 dil tuut jaae to kyaa ho anjaam ye jo threedots  aankhen kisii se na ulajh jaaen main darataa huun yaaro hasiinon kii galii se main guzarataa huun 2 bas duur hii se kar ke salaam ye jo threedots
churaa liyaa hai tum ne jo dil ko nazar nahiin churaanaa sanam,yaadon ki baarat,-1,asha rafi,r d burman,majrooh, churaa liyaa hai tum ne jo dil ko nazar nahiin churaanaa sanam badal ke merii tum zindagaanii kahiin badal na jaanaa sanam  le liyaa dil haay meraa dil haay dil lekar mujhako naa bahalaanaa churaa liyaathreedots churaa liyaa  hai threedots  bahaar ban ke aauun kabhii tumhaarii duniyaa men guzar na jaaen ye din kahiin isii tamannaa men     tum mere ho haan tum mere ho aaj tum itanaa vaadaa karate jaanaa  churaa liyaa threedots churaa liyaa hai threedots  sajaauungaa lut kar bhii tere badan kii dolii ko lahuu jigar kaa duungaa hansiin labon kii laalii ko hai vafaa kyaa  is jahaan ko ek din dikhalaa duungaa main diivaanaa churaa liyaathreedots  churaa liyaa hai threedots  le liyaa dil haay meraa dil haay dil lekar mujhako naa bahalaanaa churaa liyaathreedots churaa liyaa hai threedots
yahaan badalaa vafaa kaa bevafaaii ke sivaa kyaa hai,jugnu,-1,noorjehan rafi,firoz nizami,tanvir naqvi, ra yahaan badalaa vafaa kaa bevafaaii ke sivaa kyaa hai     mohabbat karake bhii dekhaa mohabbat men bhii dhokaa hai  nu kabhii sukh hai kabhii dukh hai abhii kyaa thaa abhii kyaa hai     yuun hii duniyaa badalatii hai isii kaa naam duniyaa hai     kabhii sukh hai kabhii dukh hai abhii kyaa thaa abhii kyaa hai     tadapane bhii nahiin detii hamen majabuuriyaan apanii  ra mohabbat karane vaalon kaa tadapanaa kisane dekhaa hai     yahaan badalaa vafaa kaa bevafaaii ke sivaa kyaa hai  nu yuun hii duniyaa badalatii hai isii kaa naam duniyaa hai     kabhii sukh hai kabhii dukh hai abhi kyaa thaa abhii kyaa hai ra mohabbat karake bhii dekhaa mohabbat men bhii dhokaa hai nu bhulaa do vo zamaanaa jab mujhe apanaa banaayaa thaa ra bhulaa do munh men ulfat jab tumhaare lab pe aayaa thaa nu bhulaa do vo kasam jo dilaaii thii kabhii tumane ra bhulaa do vo kasam jo ki khaaii thii kabhii tumane nu bhulaa do dil se tum guzare hue rangiin zamaane ko ra bhulaa do haan bhulaa do ishq ke sazaa fasaane ko nu tamannaaon kii bastii men andheraa hii andheraa hai ra kise apanaa kahuun koii jo apanaa thaa paraayaa hai nu yuun hii duniyaa badalatii hai isii kaa naam duniyaa hai     kabhii sukh hai kabhii dukh hai abhii kyaa thaa abhii kyaa hai ra mohabbat karane vaalon kaa tadapanaa kisane dekhaa hai     yahaan badalaa vafaa kaa bevafaaii ke sivaa kyaa hai     yahaan badalaa threedots 
darpan ko dekhaa tuune jab jab kiyaa shrringaar,upaasana,-1,mukesh,kalyanjianandji,indeevar, dapran ko dekhaa tuune jab jab kiyaa shrringaar phuulon ko dekhaa tuune jab jab aai bahaar ek badanasiib huun main 3 mujhe nahin dekhaa ek baar  suuraj ki pahali kiranon ko dekhaa tuune alasaate hue raaton men taaron ko dekhaa sapanon men kho jaate hue yuun kisi na kisi bahaane 2 tuune dekhaa sab sansaar 2  dapran ko dekhaa tuune jab jab kiyaa shrringaar  kaajal ki qismat kyaa kahiye nainon men tuune basaayaa hai aanchal ki qismat kyaa kahiye tuune ang lagaayaa hai hasarat hi rahi mere dil men 2 banuun tere gale kaa haar 2  dapran ko dekhaa tuune jab jab kiyaa shrringaar
barabaademohabbat kii duaa saath lie jaa,laila majnu,-1,rafi,madan mohan,sahir, barabaademohabbat kii duaa saath lie jaa tuutaa huaa ikaraarevafaa saath lie jaa  ik dil thaa jo pahale hii tujhe saump diyaa thaa ye jaan bhii ai jaaneadaa saath lie jaa  tapatii huii raahon men tujhe aanch na pahunche diivaane ke ashqon kii ghataa saath lie jaa  shaamil hai meraa khuunejigar terii hinaa men ye kam ho to ab khuunevafaa saath lie jaa  ham jurmemuhabbat kii sazaa paaenge tanhaa jo tujhase huii ho vo kataa saath lie jaa 
kuchh to duniyaa kii inaayaat ne dil tod diyaa, nonfilm,-1,begum akhtar,begum akhtar,sudarshan faakir,     kuchh to duniyaa kii inaayaat ne dil tod diyaa aur kuchh talkiiehaalaat ne dil tod diyaa  ham to samajhe the ke barasaat men barasegii sharaab aaii barasaat to barasaat ne dil tod diyaa  dil to rotaa rahe aur aankh se aansuu na bahen ishq kii aisii ravaayaat ne dil tod diyaa  wo mere hain mujhe mil jaayenge aa jaayenge aise bekaar kayaalaat ne dil tod diyaa  aapako pyaar hai mujhase ke nahiin hai mujhase jaane kyuun aise sawaalaat ne dil tod diyaa 
yaaro mujhe maaf karo main nashe men huun,nonfilm,-1,c h atma,murli manohar swarup,mir taqi mir,  yaaro mujhe maaf karo main nashe men huun  2 ab do to jaam kaalii hii do main nashe men huun yaaro mujhe maaf karo  maazuur ho jo paanv meraa betarah pade 2 betarah pade tum saragaraan to mujhase na ho main nashe men huun yaaro mujhe maaf karo  yaa haathohaath lo mujhe jaise ke jaamemay 2 jaise ke jaamemay yaa thodii duur saath chalo main nashe men huun yaaro mujhe maaf karo main nashe men huun yaaro mujhe maaf karo
bahut us galii ke kiye hain re phere,nonfilm,0,saigal,,, bahut us galii ke kiye hain re phere yah jinake liye thaa hue vah na mere  pahunchanaa unhen dekhane kii lalak men kabhii din dhalaa kar kisii din savere  phir us desh men kaahe  phir us desh men ho to kaahe ko aanaa  jahaan chaar din ko lagaaye hain dere  sahaaraa nahiin rut kaa hai kyaa suhaanaa is ik daal par hain sabhii ke basere  lagii jab se aankh aarazuu kii yah gat hai na sonaa savere na uthanaa savere  
kuchh aur puuchhiye ye haqiiqat na puuchhiye,nonfilm,-1,talat mahmood,yunus mallick,taskeen qureshi, kuchh aur puuchhiye ye haqiiqat na puuchhiye kyuun aapase hai hamako muhabbat na puuchhiye  sajadon se tay muqaamemuhabbat na ho sakaa kyaakyaa huii hai sar ko nadaamat na puuchhiye nadaamat  repentance  donon hii bhuul jaane ke qaabil hain ishq men afasaanaaemajaazohaqiiqat na puuchhiye  taskiin ye jaanodil the hamen bhii kabhii aziiz ab zindagii hai kisakii badaulat na puuchhiye 
kahiin ishq kaa taqaazaa,nonfilm,-1,talat mahmood,taj ahmed khan,shakeel badayuni, kahiin ishq kaa taqaazaa kahiin husn ke ishaare na bachaa sakenge daaman gamezindagii ke maare  shabegam ki tiiragii men merii aah ke sharaare kabhii ban gaye hain aansuu kabhii ban gaye hain taare   jinhen ho sakaa na haasil kabhii kaifekurbomanzil wahii do qadam hain mujhako terii justajuu se pyaare  main shakeel unakaa ho kar bhii na paa sakaa huun unako merii tarah zindagii men koii jiitakar na haare
nigaahen ho gaiin purnam zaraa aawaaz de denaa,lutera pakistanifilm,-1,naseem begum,saif chughtai,,     nigaahen ho gaiin purnam zaraa aawaaz de denaa nigaahen ho gaiin purnam gamon men ghir gaye hain ham zaraa aawaaz de denaa nigaahen ho gaiin purnam aa  kahaan ho tum badii wiiraan hain ummiid kii raahen 2 chale aao merii aankhen tumhen bas dekhanaa chaahen mere aramaan mere hamadam zaraa aawaaz de denaa nigaahen ho gaiin purnam  bade majabuur hain taqadiir par kab zor chalataa hai 2 diye par wo ai se jalate hain jigar siine men jalataa hai meraa ghutane lagaa hai dam zaraa aawaaz de denaa nigaahen ho gaiin purnam gamon men ghir gaye hain ham zaraa aawaaz de denaa nigaahen ho gaiin purnam 
ibnemariyam huaa kare koii,nonfilm,-1,saigal,,mirza ghalib, ibnemariyum huaa kare koi mere duhkh kii davaa kare koi  mere duhkh kii davaa kare   baat par vaan zubaan katatii hai 2 vah kahen aur sunaa kare koi vah kahen aur sunaa kare   bak rahaa huun junuun men kyaakyaa kuchh haay bak rahaa huun junuun men kyaakyaa kuchh kuchh na samajhe khudaa kare koi kuchh na samajhe khudaa kare  na suno gar buraa kahe koi na kaho gar buraa kare koi roklo gar galat kare koi baksh do gar khataa kare koi 2  kaun hai jo nahiin hai haajatamand 2 are kaun hai jo nahiin hai haajatamand  kisakii haajat ravaa kare koi 2  jab tavaqquu hii uth gai gaalib 2 kyon kisii kaa gilaa kare koi 2
aur kyaa ehadevafaa hote hain,sunny,-1,asha  suresh wadkar,r d burman,anand bakshi,  aur kyaa ehadevafaa hote hain log milate hain judaa hote hain  kab bichhad jaaye hamasafar hii to hai kab badal jaaye ik nazar hii to hai jaanodil jisape fidaa hote hain aur kyaa ehadevafaa hote hain   threedots  baat nikalii thii is zamaane kii jisako aadat hai bhuul jaane kii aap kyon hamase khafaa hote hain aur kyaa ehadevafaa hote hain   threedots  jab rulaa lete hain jii bhar ke hamen jab sataa lete hain jii bhar ke hamen tab kahiin khush vo zaraa hote hain aur kyaa ehadevafaa hote hain   threedots 
ye aansuu mere dil kii zubaan hain,hamrahi,-1,rafi,shankarjaikishan,hasrat, ye aansuu mere dil kii zubaan hain 2 main rouun to ro den aansuu main hans duun to hans den aansuu ye aansuu mere dil kii zubaan hain 2  aankh se tapakii jo chingaarii har aansuu men chhabii tumhaarii chiir ke mere dil ko dekho bahate lahuu men priit tumhaarii ye jiivan jaise sulagaa tuufaan hai ye aansuu mere dil ki zubaan hain 2 main rouun to ro den aansuu main hans duun to hans den aansuu ye aansuu mere dil kii zubaan hain 2  jiivanpath par jiivan saathii saath chale ho munh na modo dardogam ke doraahe par mujhako tadapataa yuun na chhodo ye nagamaa mere gam kaa bayaan hai ye aansuu mere dil kii zubaan hain 2 main rouun to ro den aansuu main hans duun to hans den aansuu ye aansuu mere dil kii zubaan hain 2
bagair tere koii din raat na jaane mere, nonfilm,-1,ghulam ali,,ahmed faraz,     bagair tere koii din raat na jaane mere tuu kahaan hai magar ai dost puraane mere  shamaa kii lau thii ki wo thaa magar hijr kii raat der tak rotaa rahaa koii sirahaane mere  tuu bhii kushbuu hai magar meraa tajassus bekaar bargeaawaaraa kii maanind thikaane mere  kalq kii bekabarii hai ki merii ruswaaii log mujhako hii sunaate hain fasaane mere  aaj ik aur baras biit gayaa unake bagair jisake hote huye hote the zamaane mere  chaaraagar yuun to bahut hain magar ai jaanefaraaz bagair tere koii haalaat na jaane mere 
aap ke anurodh pe main ye giit sunaataa huun,anurodh,-1,kishore,laxmikantpyarelal,anand bakshi,  aap ke anurodh par main ye giit sunaataa huun apane dil kii baaton se aap kaa dil bahalaataa huun aap ke anurodh pe   threedots  mat puuchho auron ke duhkh men ye prem kavi kyon rotaa hai bas chot kisii ko lagatii hai aur dard kisii ko hotaa hai duur kahiin koi darpan tuute tadap ke main rah jaataa huun aap ke anurodh pe   threedots  taariif main jisakii karataa huun kyaa ruup hai vo kyaa khushabuu hai kuchh baat nahiin aisii koii ye ek suron kaa jaaduu hai koal kii ek kuuk se sabake dil men huuq uthaataa huun aap ke anurodh pe   threedots  main pahane phirataa huun jo vo zanjiiren kaise banatii hain ye bhed bataa duun giiton men tasaviiren kaise banatii hain sundar honthon kii laalii se main rang ruup churaataa huun aap ke anurodh pe main ye giit sunaataa huun   threedots 
siine men jalan aankhon men tuufaan saa kyon hai,gaman,-1,suresh wadkar,jaidev,shahryar, siine men jalan aankhon men tuufaan saa kyon hai is shahar men har shaks pareshaan saa kyon hai  dil hai to dhadakane kaa bahaanaa koi dhuundhe patthar kii tarah behisobejaan saa kyon hai  tanahaai kii ye kaun sii manzil hai rafiiqon taahaddenazar ek bayaabaan saa kyon hai  kyaa koi nai baat nazar aatii hai ham men aainaa hamen dekh ke hairaan saa kyon hai
bas ki dushwaar hai har kaam ka aasaan honaa,nonfilm,-1,talat mahmood,murli manohar swaroop,mirza ghalib, bas ki dushwaar hai har kaam ka aasaan honaa  aadamii ko bhii mayassar nahiin insaan honaa  girayaa chaahe hai karaabii mere kaashaane kii  darodiivaar se tapake hai biyaabaan honaa  kii mere qatl ke baad usane jafaa se taubaa  haaye us zuudpashemaan kaa pashemaan honaa  haif us chaar girah kapade kii qismat gaalib  jisakii qismat men ho aashiq kaa girebaan honaa
shamaa kaa jalanaa hai,nonfilm,-1,saigal,,, shamaa kaa jalanaa hai yaa sozisheparavaanaa hai chand lafzon men yahii ishq kaa afasaanaa hai  ye junuun hai ki yahaan tak meraa badh jaaye junuun hansake siimaab na ye kah de ki ye diivaanaa hai  dil shikastaa liye baithaa hai umangon kaa hujuum ek tuute hue paimaane men maikaanaa hai  haan balaa dil kaa tasallii ke liye hai hasarat yahii saagar yahii shiishaa yahii paimaanaa hai  
bahut aasaan hai chilaman se lagakar muskuraanaa,rangeen raaten,0,lata rafi,roshan,kedar sharma,   r bahut aasaan hai chilaman se lagakar muskuraanaa 2 l bahut mushkil hai haaye    bahut mushkil hai aakar saamane nazaren    ajii nazaren milaanaa  r zamaane men muhabbat sab ko ho jaatii hai zaalim 2 l muhabbat jisako ho haaye    muhabbat jisako ho dushman huaa usakaa    ajii usakaa zamaanaa     bahut aasaan hai threedots  l udii chehare kii rangat dhadakanon ne dil tatolaa 2    tasavvur men teraa haaye    tasavvur men teraa baithe bithaaye chhed jaanaa     bahut aasaan hai threedots  r palat kar dekh kar hans kar jhijhak kar sar jhukaa kar 2    kisiikaa yuun mere haaye    kisiikaa yuun mere soye hue aramaan    ajii aramaan jagaanaa     bahut aasaan hai threedots 
kurbaton men bhii judaaii ke zamaane maange, nonfilm,-1,ghulam ali,,ahmed faraz,     kurbaton men bhii judaaii ke zamaane maange dil wo bemehar ki rone ke bahaane maange  apanaa ye haal ki jii haar chuke lut bhii chuke aur muhabbat vahii andaaz puraane maange  ham na hote to kisii aur ke charche hote kalqateshahar to kahane ko fasaane maange  yahii dil thaa ki tarasataa thaa maraasim ke liye ab yahii tarketaalluq ke bahaane maange  dil kisii haal pe thaame hii nahiin jaamekaraar mil gaye tum bhii to kyaa aur na jaane maange 
o maariyaa o maariyaa,saagar,-1,s p balasubramaniam asha,r d burman,javed akhtar, o maariyaa o maariyaa o maariyaa o ho o o maariyaa o maariyaa o maariyaa ho ho ho ho jaacnii jab bolaa thaa tujhase shaadii karegii mujhase kaise kahaa thaa ye bataa o maariyaa o maariyaa   threedots  kyaa bolii thii tuu jab vo paas aayaa thaa mammii se puuchhuungii kyaa aisaa bolii thii  sardii ke din the ya garmii kii raaten khoii thii jab tuu jaacnii kii baaton men thaamaa haath bhii thaa kyaa apane haathon men
ruup ye teraa jisane banaayaa vo,sanjog,-1,kishore,r d burman,anand bakshi, ruup ye teraa jisane banaayaa vo kahiin mil jaaye to haath chum luun  2 rang ye teraa jisane sajaayaa vo kahiin mil jaaye to haath chum luun  ruup ye teraa  kaarii kaarii ratiyaa se kaajal churaayaa terii pyaarii pyaarii ankhiyon men lagaayaa aa ha ha haa haa a ha haa haa e he he mukh pe saveraa jisane sajayaa vo kahiin mil jaaye to haath chum luun  ruup ye teraa  sundar aisii koii kavitaa nahiin hai chanchal aisii koii saritaa nahiin hai aa ha ha haa haa a ha haa haa aa haa haa ang ang teraa jisane banaayaa vo kahiin mil jaaye to haath chum luun  ruup ye teraa  goraa badan jaise shishe kaa pyaalaa ban gayaa mai to bin piye matavaalaa e he he he he uhn huun huun uhuun e he he haal ye meraa jisane banaayaa vo kahiin mil jaaye to haath chum luun  ruup ye teraa threedots
mujhe kuchh kabar bhii naa ho sakii,nonfilm,-1,talat mahmood,c k chauhan,raaz illahabadi, mujhe kuchh kabar bhii naa ho sakii merii zindagii pe vo chhaa gae kabhii ashk banake rulaa gae kabhii dard banake samaa gae  vo jahaaneaishonishaat men hamen jab panaah naa mil sakii badii tez dhuup thii zindagii tere gam kii chhaanv men aa gae  vo nigaah tumane jo pher lii mujhe maut aa gaii jiite jii vo jahaan men phir naa sanbhal sakaa jise tum nazar se giraa gae 
jhuumatii chalii havaa yaad aa gayaa koii,sangeet samrat tansen,-1,mukesh,s n tripathi,shailendra, jhumatii chalii havaa yaad aa gayaa koi  bujhatii bujhatii aag ko phir jalaa gayaa koi  jhumatii chalii havaa threedots  kho gaii hain manzilen mit gaye hain raaste  gardishen hii gardishen ab hain mere vaaste  ab hain mere vaaste  aur aise men mujhe phir bulaa gayaa koi  jhumatii chalii havaa threedots  chup hain chaand chaandanii chup ye aasamaan hai  miithii miithii niind men so rahaa jahaan hai  so rahaa jahaan hai  aaj aadhii raat ko kyon jagaa gayaa koi  jhumatii chalii havaa threedots  ek huuk sii uthii main sihar ke rah gayaa dil ko apanaa thaam ke aah bhar ke rah gayaa chaandanii kii ot se muskuraa gayaa koii jhuumatii chalii havaa threedots 
jiivan biin madhur na baaje,street singer,-1,saigal,r c boral,arzoo lucknowi, jiivan biin madhur na baaje jhuuthe padh gaye taar bigade kaath se kaam bane kyaa megh baje na malhaar 2 pancham chhedo madhyam bole kharaj bane gandhaar 2 biin ke jhuuthe padh gaye taar jiivan biin madhur na baaje jhuuthe padh gaye taar biin ke jhuuthe padh gaye taar  in taaro ko kholo in tarabho ko phenko phenko uttam taar nayii tarabhe ho tab ho nayaa shringaar is tarabhe se jo sur bole guunj uthe sansaar biin ke jhuuthe padh gaye taar jiivan biin madhur na baaje jhuuthe padh gaye taar biin ke jhuuthe padh gaye taar  bajane ko hai guunj nagaadaa honaa hai sabase chhutakaaraa 2 apanaa jo hai use samajh lo vah bhii nahiin hamaaraa 2 
ham giit ye tumhen bhii pilaayen tamaam raat, nonfilm,-1,malika pukhraj,malika pukhraj,,     ham giit  ye tumhen bhii pilaayen tamaam raat jaagen tamaam raat jagaayen tamaam raat  unakii jafaayen yaad dilaayen tamaam raat wo din ho ke unako sataayen tamaam raat  shab bar rahe kisii se hamaagoshiyon ke lutf hotii rahiin qubuul duaayen tamaam raat  daabe rahe paron se nasheman ko raat bhar un gesuon kii lii hain balaayen tamaam raat 
