Title,Film,Year,Singer,Composer,Lyricist,Lyrics
pahale kabhii na hamane kahaa  ham aapake dil men rahate hain,hum aapke dil mein rehte hain,1999,kumar sanu anuradha paudwal,annu malik,sameer, pahale kabhii na hamane kahaa lo aaj sanam ye kahate hain ham aapake dil men rahate hain pahale kabhii na threedots  sach ho gaii duaa apanaa milan huaa ab naa kabhii rahanaa judaa milake chalo vaadaa karo chhup jaao aankhon men bas jaao saanson men dhadakan kii hai sadaa ik pal kabhii jo duur hue dard hazaaron sahate hain ham aapake dil threedots  donon jahaan ko bhulaa ke bas tumako karanaa hai haasil kitanii muhabbat hai tumase tumako bataanaa hai mushkil kyaa zindagii hai hamaarii ye hai amaanat tumhaarii bas ab yahii hai tamannaa saansen tumhen de duun saarii honge kabhii ham naa judaa rag rag men lahuu banake bahate hain ham aapake dil threedots 
aankhon kii gustaakhiyaan maaf hon,hum dil de chuke sanam,1999,shankar mahadevan chorus,ismail darbar,mehboob, he mittii pe khiinchii lakiiren rab ne to ye tasviir banii aag havaa paanii ko milaayaa to phir ye tasviir sajii ai hastii terii vishaal ho qudarat kaa tuu kamaal  he manamohinii terii adaa tujhe jab dekh le to phir ghataa barase jhar jhar jhar jhar jhar jhar sa ra ra sa ra ra naache chamak chamak vo bijalii diivaanii hai bemisaal tuu gorii gorii anachhuii tujhamen hai qudarat saarii khoii tujhamen qudarat saarii khoii khoii he aahaa he he aahaa  mittii kii hai muurat terii maasuumiyat fitarat terii ye saadaapan ye bholaapan tuu mahakii mahakii tuu lahakii lahakii tuu chalii chalii har galii galii tuu havaa ke dhang sang sanan sanan meraa ang ang jaise jalatarang koii lahar lahar chalii thahar thahar paanii kaa mel tere tan badan jhar jhar ra jhar ra angaare jaisaa teraa rom rom hai dahakaa dahakaa agni kaa khel tuu agan agan zaraa thirak thirak zaraa lachak lachak kabhii matak matak kabhii thumak thumak chalii chhuum chhuum kabhii ghuum ghuum dharatii ko chuum machii dhuum dhuum chanchal badii tuu natakhat badii tuu bahakii bahaar ras kii fuhaar tere tiikhe nain tere kesh rain ye balakhaanaa ye itaraanaa he aahaa he he aahaa threedots 
na jaane kab wo palat aayen dar khulaa rakhanaa,saadgee nonfilm,1997,ghulam ali,rafique husain,iftekhar naseem,     na jaane kab wo palat aayen dar khulaa rakhanaa gaye huwon ke liye dil men kuchh jagah rakhanaa  hazaar talk hon yaaden magar wo jab bhii milen zubaan pe achchhe dinon kaa hii zaayakaa rakhanaa  na ho ke kurb hii phir margerabt ban jaaye mile agar to zaraa usase faasalaa rakhanaa  utaar phaink de kushfahamiyon ke saare gilaaf jo shaks bhuul gayaa usako yaad kyaa rakhanaa 
are baabaa kyaa chaahiye baaraanaa de,insaaf the final justice,1997,akshay kumar shilpa shetty ranjeet paresh aloknath mohan joshi,anand milind,sameer, o yaa yaa yaa hum yaa yaa yaa are baabaa kyaa chaahiye baaraanaa de baaraanaa de   kab se khadaa o yaa yaa yaa naa baat badhaa o yaa yaa yaa naa aankh dikhaa o yaa yaa yaa banatii hai kyaa o yaa yaa yaa naa kar dangaa o yaa yaa yaa naa le pangaa baaraanaa de threedots  aise kahaan tuu chal dii paisaa nikaal jaldii o o o o bachche buudhe aavaaraa dekhenge log saare o o o o naa kar nakharaa o yaa yaa yaa kuchh bol zaraa marajii to bataa banatii hai kyaa threedots  dekhen hain tere jaise kar luun yakiin kaise o o o o o o o badii bebaak hai tuu ladakii chaalaak hai tuu oe yaa yaa naa ruuth ke jaa naa luut ke jaa de maal meraa banatii hai kyaa threedots 
aankhon men palii palakon pe chalii  jab tuu muskaraatii hai,insaaf ki devi,1991,alka yagnik kumar sanu,bappi lahiri,indivar, aankhon men palii palakon pe chalii jug jug jiye o merii laadalii aankhon men palii threedots  jab tuu muskaraatii hai zindagii badh jaatii hai kaantaa bhii naa chubhane paae merii kalii aankhon men palii threedots  ho naa udaas kabhii ye khilataa cheharaa tum par hai merii mamataa kaa paharaa aanchal men bithaa le jaauun jaae tuu jis galii aankhon men palii threedots  terii khaatir main kuchh bhii kar jaauun insaan to insaan main rab se lad jaauun tere saanson se jiivan kii ye zanjiir baandh lii aankhon men palii threedots  kismat ne puuchhaa duun tujhako kyaa yaa hiire motii yaa uunchaa darjaa hamane sab kuchh chhod ke tujh sii gudiyaa maang lii aankhon men palii threedots  ab suuraj din men chamake naa chamake raaton ko chandaa nikale naa nikale terii yaadon kii man men jot hai jalii aankhon men palii threedots 
vo merii niind meraa chain mujhe lautaa do,hum hain raahi pyar ke,1994,sadhna sargam,nadeemshravan,sameer, vo merii nind meraa chain mujhe lautaa do  vo merii nind meraa chain mujhe lautaa do vo meraa pyaar meraa dard mujhe lautaa do nind jitani bhi maine khoyi hai chain jitanaa bhi maine khoyaa hai vo merii nind meraa chain mujhe lautaa do vo meraa pyaar meraa dard mujhe lautaa do  ek maasum dil hai aur sitam hain kitane  2 is muhabbat ke sivaa aur bhi gam hain kitane  2 mere ishq kaa imtahaan yun naa lo tumhen hai qasam merii jaan yun naa lo khvaab jitane bhi mainne dekhe hain yaad jitanaa kiyaa hai mainne tujhe vo mere khvaab merii yaad mujhe lautaa do vo merii nind meraa chain mujhe lautaa do vo meraa pyaar meraa dard mujhe lautaa do  ye merii bhuul thii jo maine tujhe pyaar kiyaa  2 na milane vaale muhabbat kaa intazaar hai  2 ye kyaa rang laai hai merii vafaa milii hai mujhe kis liye ye sazaa terii chaahat kii pyaas thii mujhako tujhako paane kii thii ummid mujhe vo merii pyaas vo ummid mujhe lautaa do  vo merii nind meraa chain mujhe lautaa do nind jitani bhi maine khoyi hai chain jitanaa bhi maine khoyaa hai vo merii nind meraa chain mujhe lautaa do vo meraa pyaar meraa dard mujhe lautaa do vo mere khvaab merii yaad mujhe lautaa do vo merii pyaas vo ummid mujhe lautaa do
bambaii se gaii puunaa  ham hain raahii pyaar ke,hum hain raahi pyaar ke,1993,sadhana sargam,nadeem shravan,sameer, bambaii se gaii puunaa puunaa se gaii dillii dillii se gaii patanaa phir bhii na milaa sajanaa mahakaayaa maine gajaraa chamakaaii maine bindiyaa khanakaayaa maine kanganaa phir bhii na milaa sajanaa ham hain raahii pyaar ke ham hain raahii pyaar ke  aankhon men chhupaa luungii saanson men basaa luungii main usakii mohabbat men duniyaa ko bhulaa duungii khvaabon men nahiin khoii raaton ko nahiin soii main usake lie roii phir bhii na milaa sajanaa threedots  jab yaad usakii aae dil meraa dhadak jaae vo hai badaa bedardii kitanaa mujhe tadapaae baahon men use dhuundhaa raahon men use dhuundhaa galiyon men use dhuundhaa phir bhii na milaa sajanaa threedots 
premikaa ne pyaar se jo bhii de diyaa,humse hai muqabala,1995,s p balasubrahmanyam udit naaraayan s p b pallavi,a r rahman,p k mishra, naaraa naaraa naaraa naaraa naaraa naaraa naaraa naaraa naaraa naaraa naaraa naaraa  premikaa ne pyaar se jo bhii de diyaa tere vaaste hai niilam jaisaa  premikaa ne pyaar se jo bhii chhuu liyaa tere vaaste hai sone jaisaa  premikaa ko tiirth maano pyaar ko bhii svarg jaano  pyaar ke sangiit men uhuun mohinii suraaginii  pyaar ke sangiit men uhuun mohinii suraaginii  premikaa ne pyaar se jo bhii likh diyaa mere vaaste hai kaavy ke samaan  dilarubaa ne pyaar se jo bhi de diyaa mere vaste prasaad ke samaan  phuulamaalaa do rupaiyaa terii zulf men sajaa phuul sau rupaiyaa  jo mithaaii ek rupiyaa tumane munh lagaa ke mujhako dii to laakh rupiyaa  saajanaa ne pyaar se chhuu liyaa jinhen vo shuul hai phuul jaise  saajanaa binaa bichhe jo suunii sej pe vo phuul hain shuul jaise  premikaa ko tiirth maano pyaar ko bhii svarg jaano pyaar ke sangiit men uhuun mohinii suraaginii pyaar ke sangiit men uhuun mohinii suraaginii  pyaar kabhii vaqtfaqt dekhataa nahiin har ek vaqt hai thiik pyaar men  pyaar kabhii rangruup dekhataa nahiin kaaluuraam bhii hai thiik pyaar men  premjyotii naa bhujhegii aaj hamadam kuchh to prem kar le  yahaan maan apamaan to kuchh bhi nahiin ye haqiiqat duniyaa samajhatii nahiin  badale ye zamiinaasamaan par chaahaten nahiin badalen  lailaamajanuun pyaar kii vo dastaan puuchhen in havaaon men  saajan terii chaahaton men dil meraa kho gayaa terii chaahaton men kho gayaa   saajan terii chaahaton men dil meraa kho gayaa saajan ye dil tumhaaraa ho gayaa 
gudiyaa raanii bitiyaa raanii  raajakunvar jii aaenge,lamhe,1991,lata,shiv hari,anand bakshi, gudiyaa raanii bitiyaa raanii pariyon kii nagarii se ek din raajakunvar jii aaenge mahalon men le jaaenge gudiyaa raanii bitiyaa raanii threedots  aage piichhe ghode haathii biich men honge sau baaraatii itanii aaj akelii ho tum tere kitane honge saathii kitanii khush huun main merii aankh men paanii gudiyaa raanii bitiyaa raanii threedots  tuu merii chhotii sii gudiyaa ban jaaegii jaaduu kii pudiyaa tujhape aa jaaegii javaanii main to ho jaauungii budhiyaa bhuul naa jaanaa priit puraanii gudiyaa raanii bitiyaa raanii threedots  
ishaq daa rog lagaa oye hoye  jiivan ko jog lagaa  tuu isakii jaan bachaa,aayi milan ki raat,1991,anuradha paudwal,anand milind,sameer, ishaq daa rog lagaa oye hoye jiivan ko jog lagaa oye hoye tuu isakii jaan bachaa legaa ishaq daa rog lagaa threedots  kabhii ho dard yahaan kabhii ho dard vahaan oye hoye jabaan dii piir bedardii kaisii dard ho yahaan vahaan kabhii aisaa bhii ho jaaegaa koii itanaa mujhe tadapaaegaa nahiin thaa mujhako pataa karuun kyaa mujhako bataa oye hoye main ban gaii prem diivaanii karuun kyaa mujhe threedots  mujhe kuchh na kisii ke kahanaa thaa sach kahatii huun chup rahanaa thaa ye kanganaa bol gayaa bhed sab khol gayaa chhupaayaa laakh magar kangan bhed vah khol gayaa sakhii puuchh zaraa baat huii kab kaise kahuun kyaa baat huii main anganaa biich khadii unase aankh ladii sharm se ho gaii paanii main anganaa biich khadii oye hoye ishaq daa rog lagaa threedots 
qismat se tum hamako mile ho kaise chhodenge,pukar,1999,sonu nigam anuradha paudwal,a r rahman,majrooh, qismat se tum hamako mile ho kaise chhodenge  ye haath ham naa chhodenge  phir se banatii taqadiiron ko  aramaanon kii zanjiiron ko  jaanam ab naa todenge  kyaa kahuun kaise lagate hain dil pe zulfon ke saaye  koii bhuulaa raahii jaise manzil paa jaaye  yaa koii dil toofaan kaa maaraa  dard kii laharon men aavaaraa  koii pyaaraa pyaar kaa saahil paa jaaye   tukade dil ke hamtum mil ke phir se jodenge  ye shiishaa phir se jodenge  yuun sharmaatii yuun ghabaraatii aise simatiisimataaii  o mere baalam yuun hii nahiin main jaatejaate laut aaii  vo preet merii pahachaanii tuune  merii qadar to jaanii tuune  ab dil jaagaa hosh men chaahat ab aaii 
haule haule dil dole chorii chorii kuchh bole,angrakshak,1995,alka yagnik udit narayan,anand milind,sameer, haule haule dil dole chorii chorii kuchh bole yaadon men kyaa hai kaise bataauun honthon pe kyaa hai kaise sunaauun raaz nazar se khole haule haule dil dole threedots  chain ab to na aae terii kasam dard koii sataae terii kasam bekhudii yahii kah rahii sanam siine se lagaae rahanaa ishq kii agan men diivaanaapan maane na kisii kaa kahanaa dhiime dhiime jale shole chorii chorii kuchh bole threedots  chhod duun main zamaanaa tere lie main banaa huun diivaanaa tere lie aae koii ham pe jo koii sitam todenge na ham qasam pyaar ho gayaa main to kho gayaa ab na kuchh mere bas men terii vafaa ras ghole chorii chorii kuchh bole threedots 
ole ole jab bhii koii ladakii dekhuun,ye dillagi,1994,abhijit,dilip sensameer sen,anand bakshi, jab bhii koii ladakii dekhuun meraa dil diivaanaa bole ole ole ole ole ole ole gaao taraanaa yaaraa jhuumjhuum ke haule haule ole ole ole ole ole ole mujhako lubhaatii hai javaanii yahaan mastii lutaatii zindagaanii yahaan maane na kahanaa paagal mast pavan saa dil ye dole ole ole ole ole ole ole ole ole ole ole ole ole jab hii koii ladakii dekhuun threedots  koii maane yaa na maane main huun aashiq aavaaraa main  diivaanaa mujhako chaahat ne maaraa ye chikanechikane chahare ye goriigorii baahen bechain mujhe karatii hain ye chanchan  shok adaaen mujhako milii hai ye bechain yahaan likho khayaalon men kahaanii yahaan dekhuun jahaan koii shamaa sang se gaii haulehaule ole ole ole ole ole ole ole ole ole ole ole ole jab hii koii ladakii dekhuun threedots  main daudataa rahataa huun yaadon kii rangraliyon men mere sapanon kaa ghar hai mahabuubaa kii galiyon men de dar jaaho piidion kaa  main bekaabuu ho jaauun rangiin lage ye duniyaa main kaabon men kho jaauun maanguun hasiinon se nishaanii yahaan bahake shabaabon kii ravaanii yahaan husn kaa jalvaa merii in aankhon kaa pardaa khole ole ole ole ole ole ole ole ole ole ole ole ole jab hii koii ladakii dekhuun threedots 
nazar milii palak jhukii sharamaa gaii  mujhe ek ladakii pasand aa gaii,zameer,1997,alka yagnik kumar sanu,anand milind,sameer, nazar milii palak jhukii sharamaa gaii mujhe ek ladakii pasand aa gaii  abhii abhii meraa jiyaa dhadakaa gayaa mujhe ek ladakaa pasand aa gayaa  usakaa cheharaa chaand sunaharaa usape gesuon kaa halkaa paharaa usakii aankhen karatii hain baaten ab naa usake binaa katatiin raaten usakii umr usakii adaa bahakaa gaii mujhe ek ladakii pasand aa gaii threedots  paagal kar ke hosh udaa ke le gayaa dil kaa mere chain churaa ke le gayaa main diivaanaa ban gayaa usakaa dekhe mujhe aise muskuraa ke mujhe ek ladakaa pasand aa gayaa threedots 
main ne ye dil tumako diyaa o merii mahabuubaa,jaan tere naam,1992,alka yagnik kumar sanu,nadeem shravan,rani malik, saanuu main ne ye dil tumako diyaa  o merii mahabuubaa 2  main ne ye dil tumako diyaa  o merii mahabuubaa 2  tum hii karo kuchh faisalaa  o merii mahabuubaa 2  alkaa main ne ye dil tumako diyaa  o mere jaanejaan 2  tum bhii karo kuchh faisalaa  o mere jaanejaan 2  saanuu jab bhii jahaan dekhuun jidhar  tuu hii tuu aaye nazar  bhuulaa huun main saaraa jahaan  mujhako nahiin apanii kabar  betaab huun tere binaa o merii mahabuubaa 2  tum hii karo threedots  alkaa  dil ko teraa aramaan hai   tuu dhadakan tuu jaan hai  terii chaahat merii kushii   tumape jahaan qurabaan hai  tere liye merii vafaa o mere jaanejaan 2  tum bhii karo threedots  saanu  main ne ye dil tumako diyaa  o merii mahabuubaa 2 alkaa  tum bhii karo kuchh faisalaa  o mere jaanejaan 2  koras  aaaaaa
teraa naam likh diyaa  saanson pe dhadakan pe,saatwaan aasmaan,1992,preet udit narayan,ram laxman,suraj saneem, sochaa tumhen khat likhuun par man hii man main daratii huun tum khat ko padh naa paaoge is khat ko phaad daaloge  sochaa tumhen khat likhuun par man hii man main darataa huun  ruuthuungii main tum manaaoge ruuthoge tum main manaauungii umr jo thodii sii baakii hai aansuon men biit jaaegii itanii fursat to ai merii jaan jaan dekar bhii na paauungii sochaa tumase aa kar miluun par man hii man threedots  sochaa telephone karuun par man hii man main darataa huun  pahale main marane se darataa thaa tumane jiinaa mujhako sikhalaayaa tum aaiin to suune jiivan men jaise koii chaand nikal aayaa haay ye khilataa paagalapan har khushii ko maine thukaraayaa sochaa tumase aa kar miluun par man hii man threedots   
raanjhanaa ve raanjhanaa sajan mere saajanaa main jaane duungii aaj naa,hindustaan ki qasam,1999,alka yagnik chorus,sukhwinder singh,anand bakshi, sau janam intazaar hotaa hai tab kahiin jaake pyaar hotaa hai har kisii ko to dil nahiin dete pyaar bas ek baar hotaa hai  raanjhanaa ve raanjhanaa raanjhanaa ve raanjhanaa sajan mere saajanaa main jaane duungii aaj naa main terii hiir huun tuu meraa raanjhanaa raanjhanaa ve raanjhanaa threedots  aajaa tujhe main baandh luun apanii zulfon kii zanjiir se teraa rastaa rok paaii merii laaj naa saajanaa raanjhanaa raanjhanaa sajan mere saajanaa threedots  tuu pyaar kaa raajaa sahii main kam nahiin terii raanii huun main mere dil pe raaj haan chalegaa teraa raanjhanaa saajanaa raanjhanaa raanjhanaa sajan mere saajanaa threedots 
duniyaa merii aabaad hai jis raahatejaan se,golden greatest of mehdi hassan nonfilm,1994,mehdi hasan,,,      duniyaa merii aabaad hai jis raahatejaan se detaa huun duaaen use dhadakan kii zubaan se  hairat se wafaaen meraa munh dekh rahii hain shiishe kaa kariidaar hai patthar kii dukaan se  aisaa wo kahaan jaisaa gazal men nazar aaye sab husn hai usakaa mere andaazebayaan se  dii umr ne mujahko gamejaanaan se rihaaii dil apanaa bahal jaataa hai tasviirebutaan se 
koii bole mujhe aa jaa  biivii number one,biwi no 1,1999,abhijit purnima,annu malik,sameer, biivii number one biivii biivii number one koii bole mujhe aa jaa aa jaa handsome koii bole mujhe hi hello samson koii bole tuu chikanaa hai badaa koii bole tujh men badaa hai dam main sab se boluun ek hii baat ik ladakii bhaii mere saath sone jaise baal hain us ke chaandii jaisaa tan vo hai vo hai vo hai vo hai merii biivii number one  kasam se khilii khilii vo ek kalii haradam lagatii hai kasam se kasam se kasam se jitanii bhii taariif karuun vo kam lagatii hai kasam se kasam se mere ghar kii hai vo malikaa badan hai phuulon se bhii halakaa ruup hai us kaa chhalakaa chhalakaa nashaa ho jaise halkaa halkaa kasam se pahan ke saadii jab nikale to kyaa lagatii hai kasam se jhuum ke jab chalatii hai to bijalii giratii hai kasam se kasam se sone jaise baal hain us ke threedots  mujhe to us kii bindiyaa chaand kaa ik tiikaa lagataa hai kasam se kasam se ke ab to chaand bhii us ke aage phiikaa lagataa hai kasam se kasam se taubaa chaal hai us kii kaisii us kii aankhen hiranii jaisii mujh ko biivii milii hai aisii duniyaa men naa hogii vaisii vo merii jaan hai par kabhii kabhii gussaa karatii hai utar jaataa hai jab gussaa to phir mujh pe maratii hai kasam se kasam se sone jaise baal hain us ke threedots socho socho bolo bolo dekho merii biivii number one  koii bole tujhe aa jaa aa jaa handsome koii bole tujhe hi hello samson koii bole tuu chikanaa hai badaa koii bole tujh men badaa hai dam tuu sab se bole ek hii baat ik ladakii bhaii tere saath sone jaise baal hain us ke chaandii jaisaa tan tuu hai tuu hai tuu hai tuu hai merii biivii number one
chhaayaa jaagii,maya memsahab,1994,lata hridaynath,hridaynath,gulzar, chhaayaa jaagii saayaa jaagii  chanchal chanchal komal chanchal chanchal komal komal chanchal chanchal saayaa maangii  sajake solah singaar chalii sapanon ke sapanaon ke paar maayaa laagii maayaa laagii  
